index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
28,2022-07-19-21:52:41,100,100,100,-77,-87,100,-89,-91,100,-68,-72,-82,100,100,-93,-88,100,-93,-90,-80,-85,100,-85,-60,100,100
29,2022-07-19-21:52:46,100,100,100,-73,100,100,-86,-92,100,-67,-72,-82,100,100,-94,-92,100,100,-93,-79,-85,100,-93,-61,100,100
30,2022-07-19-21:52:51,100,100,100,-73,-87,100,-89,100,100,-79,-75,-82,100,100,100,-92,100,-89,-93,-79,-89,100,100,-61,100,100
31,2022-07-19-21:52:56,100,100,100,-73,-86,100,-86,-91,100,-78,-78,-82,100,100,100,-87,100,-89,-93,-79,-86,100,-86,-60,100,100
32,2022-07-19-21:53:01,100,100,100,-73,-86,100,-86,-93,100,-66,-72,-82,100,100,-97,-93,100,-89,-90,-79,-86,100,100,-60,100,100
33,2022-07-19-21:53:06,100,100,100,-68,-88,100,-83,-91,100,-79,-78,-82,100,100,100,-87,100,-93,-89,-85,100,100,100,-60,100,100
34,2022-07-19-21:53:11,100,100,100,-73,-87,100,-89,100,100,-68,-72,-82,100,100,100,-88,100,-89,-93,-85,-89,100,-91,-60,100,100
35,2022-07-19-21:53:16,100,100,100,-68,100,100,-83,-91,100,-66,-72,-82,100,100,-94,-87,100,100,-94,-84,-86,100,100,-67,100,100
36,2022-07-19-21:53:21,100,100,100,-73,-86,100,-86,100,100,-78,-72,-82,100,100,100,-93,100,-93,-93,-79,-86,100,-86,-67,100,100
37,2022-07-19-21:53:26,100,100,100,-73,-86,100,-89,100,100,-67,-72,-82,100,100,-97,100,100,-89,-88,-84,-86,100,-93,-67,100,100
38,2022-07-19-21:53:31,100,100,100,-73,-87,100,-83,100,100,-79,-72,-82,100,100,100,-87,100,-89,-88,-85,-86,100,-85,-60,100,100
39,2022-07-19-21:53:36,100,100,100,-73,-86,100,-83,-92,100,-78,-72,-82,100,100,-95,-87,100,-89,-90,-80,-86,100,-85,-60,100,100
40,2022-07-19-21:53:41,100,100,100,-68,-87,100,-90,-92,100,-79,-72,-82,100,100,-96,-92,100,-89,-90,100,-86,100,100,-60,100,100
41,2022-07-19-21:53:46,100,100,100,-77,-86,100,-86,-91,100,-79,-78,-82,100,100,100,-92,100,-93,-93,-80,-86,100,-93,-68,100,100
42,2022-07-19-21:53:51,100,100,100,-77,-87,100,-86,100,100,-78,-72,-93,100,100,-96,-93,100,-88,-90,-80,-89,100,-93,-67,100,100
43,2022-07-19-21:53:56,100,100,100,-73,-87,100,-86,-91,100,-78,-72,-82,100,100,100,-93,100,-93,-88,-80,-85,100,-86,-67,100,100
44,2022-07-19-21:54:01,100,100,100,-68,-87,100,-89,-91,100,-66,-72,-82,100,100,100,-88,100,-89,-87,-85,-86,100,100,-68,100,100
45,2022-07-19-21:54:06,100,100,100,-73,-87,100,-89,100,100,-68,-72,-82,100,100,100,-93,100,100,-88,-80,-85,100,100,-68,100,100
46,2022-07-19-21:54:11,100,100,100,-68,-90,100,-83,-91,100,-66,-78,-82,100,100,-96,-87,100,-89,-90,-79,-86,100,-85,-68,100,100
47,2022-07-19-21:54:16,100,100,100,-68,-86,100,-83,-91,100,-79,-72,-82,100,100,100,100,100,100,-94,-80,-86,100,-86,-61,100,100
48,2022-07-19-21:54:21,100,100,100,-68,-87,100,-83,-92,100,-67,-78,-82,100,100,-96,-88,100,-93,-90,-80,-89,100,-86,-68,100,100
49,2022-07-19-21:54:26,100,100,100,-77,-86,100,-86,-92,100,-67,-75,100,100,100,-94,-87,100,-89,-88,-79,-89,100,-93,-60,100,100
50,2022-07-19-21:54:31,100,100,100,-77,-87,100,-86,-91,100,-68,-78,-82,100,100,100,-92,100,-89,-90,-80,-86,100,-85,-68,100,100
51,2022-07-19-21:54:36,100,100,100,-68,-86,100,-83,-93,100,-68,-78,-82,100,100,-95,-94,100,-94,-94,-80,-86,100,-86,-68,100,100
52,2022-07-19-21:54:41,100,100,100,-73,-86,100,-86,100,100,-68,-78,-93,100,100,-94,-87,100,-89,-90,-85,-86,100,-85,-67,100,100
53,2022-07-19-21:54:46,100,100,100,-73,100,100,-89,100,100,-68,-75,-82,100,100,100,-92,100,-89,-93,-80,-86,100,-93,-68,100,100
54,2022-07-19-21:54:51,100,100,100,-76,-87,100,-86,100,100,-68,-75,100,100,100,100,-94,100,-94,-94,-79,-85,100,-90,-68,100,100
55,2022-07-19-21:54:56,100,100,100,-77,100,100,-83,-91,100,-68,-72,-82,100,100,-94,-88,100,-89,-90,-80,-85,100,100,-67,100,100
56,2022-07-19-21:55:01,100,100,100,-77,100,100,-86,-92,100,-67,-72,-82,100,100,-94,100,100,-93,-88,-79,-85,100,-86,-67,100,100
57,2022-07-19-21:55:06,100,100,100,-77,-86,100,-86,100,100,-68,-72,-82,100,100,-93,100,100,-89,100,-85,-89,100,100,-61,100,100
58,2022-07-19-21:55:11,100,100,100,-68,-86,100,-86,100,100,-66,-78,-82,100,100,-96,-88,100,-91,-89,-84,-86,100,-85,-68,100,100
59,2022-07-19-21:55:16,100,100,100,-77,-86,100,-86,100,100,-68,-75,-82,100,100,-96,100,100,-93,-90,-85,-85,100,-93,-67,100,100
