index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
34,2022-07-23-16:30:55,-92,-71,100,100,100,-71,100,100,100,100,100,-74,-68,100,100,-59,100,100,100,100,100,100,100,-88,-67
35,2022-07-23-16:31:00,-91,-71,100,100,-80,100,100,100,100,100,100,-74,-76,100,100,-56,100,100,100,100,100,100,100,100,-74
36,2022-07-23-16:31:05,-91,-71,100,100,-79,-72,100,100,100,100,100,100,-76,100,100,-56,100,100,100,100,100,100,100,-86,-65
37,2022-07-23-16:31:10,100,-77,100,100,-79,-71,100,100,100,100,100,-74,-68,100,100,-56,100,100,100,100,100,100,100,-88,-65
38,2022-07-23-16:31:15,-92,-71,100,100,-79,-72,100,100,100,100,100,-74,-76,100,100,-56,100,100,100,100,100,100,100,100,-67
39,2022-07-23-16:31:20,-91,-77,100,100,-79,-71,100,100,100,100,100,-78,-76,100,100,-56,100,100,100,100,100,100,100,100,-67
40,2022-07-23-16:31:25,100,100,100,100,-79,-72,100,100,100,100,100,-74,-74,100,100,-59,100,100,100,100,100,100,100,-86,-67
41,2022-07-23-16:31:30,100,-77,100,100,-79,-71,100,100,100,100,100,-77,-68,100,100,-56,100,100,100,100,100,100,100,100,-65
42,2022-07-23-16:31:35,-92,-71,100,100,-79,-71,100,100,100,100,100,-71,-74,100,100,-55,100,100,100,100,100,100,100,-79,-67
43,2022-07-23-16:31:40,-91,-77,100,100,-77,-80,100,100,100,100,100,-77,-76,100,100,-56,100,100,100,100,100,100,100,-79,-65
44,2022-07-23-16:31:45,100,-71,100,100,-79,-72,100,100,100,100,100,-71,-68,100,100,-55,100,100,100,100,100,100,100,-86,-67
45,2022-07-23-16:31:50,-92,-88,100,100,-77,-70,100,100,100,100,100,-71,-76,100,100,-56,100,100,100,100,100,100,100,-80,-73
46,2022-07-23-16:31:55,-91,-88,100,100,-79,-72,100,100,100,100,100,-77,-68,100,100,-56,100,100,100,100,100,100,100,-80,-73
47,2022-07-23-16:32:00,-92,-71,100,100,-79,-72,100,100,100,100,100,-77,-68,100,100,-59,100,100,100,100,100,100,100,-79,-73
48,2022-07-23-16:32:05,-91,-88,100,100,-79,-80,100,100,100,100,100,-77,-68,100,100,-56,100,100,100,100,100,100,100,-79,-73
49,2022-07-23-16:32:10,100,-77,100,100,-79,-71,100,100,100,100,100,-74,-76,100,100,-59,100,100,100,100,100,100,100,-79,-65
50,2022-07-23-16:32:15,100,-77,100,100,-79,-80,100,100,100,100,100,-77,-74,100,100,-59,100,100,100,100,100,100,100,-79,-65
51,2022-07-23-16:32:20,100,-87,100,100,-79,-72,100,100,100,100,100,-71,-74,100,100,-56,100,100,100,100,100,100,100,-85,-67
52,2022-07-23-16:32:25,100,-71,100,100,-77,-71,100,100,100,100,100,-71,-68,100,100,-56,100,100,100,100,100,100,100,-79,-73
53,2022-07-23-16:32:30,-91,-76,100,100,-79,-71,100,100,100,100,100,-71,-74,100,100,-56,100,100,100,100,100,100,100,-80,-73
54,2022-07-23-16:32:35,100,-77,100,100,-79,-71,100,100,100,100,100,-74,-77,100,100,-56,100,100,100,100,100,100,100,-88,-65
55,2022-07-23-16:32:40,-91,-88,100,100,-79,-72,100,100,100,100,100,-71,-74,100,100,-56,100,100,100,100,100,100,100,-80,-67
56,2022-07-23-16:32:45,-91,-77,100,100,-79,-72,100,100,100,100,100,-71,-74,100,100,-59,100,100,100,100,100,100,100,-79,-67
57,2022-07-23-16:32:50,-92,-71,100,100,-79,-72,100,100,100,100,100,-74,-68,100,100,-56,100,100,100,100,100,100,100,100,-65
58,2022-07-23-16:32:55,-91,-71,100,100,-79,-71,100,100,100,100,100,-74,-68,100,100,-55,100,100,100,100,-87,100,100,-85,-66
59,2022-07-23-16:33:00,100,100,100,100,-77,-71,100,100,100,100,100,-77,-68,100,100,-55,100,100,100,100,100,100,100,-86,-65
