index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
19,2022-07-19-15:32:54,100,-80,-75,-88,-83,100,-79,-82,-77,-91,-94,-87,100,100,-76,-87,100,-63,-76,100,-96,100,100,100,-89,100
20,2022-07-19-15:32:59,100,-77,-69,-81,-70,100,-87,-73,-74,-80,100,-82,100,100,-72,100,100,-63,-72,-87,100,100,100,100,-85,100
21,2022-07-19-15:33:04,100,-89,-76,-93,-80,100,-81,-82,-77,-95,100,-95,100,100,-80,-88,100,-64,-77,100,100,100,100,100,-89,100
22,2022-07-19-15:33:09,100,-69,-70,-85,-80,100,-94,-79,-78,-81,100,-88,100,100,-82,100,100,-63,-78,-87,-90,100,100,100,-84,-97
23,2022-07-19-15:33:14,100,-82,-69,-80,-69,100,-86,-76,-74,-80,100,-80,100,100,-70,-93,100,-59,-80,-86,100,100,-88,100,-83,100
24,2022-07-19-15:33:19,100,-70,-69,100,-77,100,-81,100,-77,100,100,-87,100,100,-74,100,100,-67,-68,-85,100,100,100,100,-85,100
25,2022-07-19-15:33:24,100,-76,-69,-80,-70,100,-91,-73,-74,-80,100,-85,100,100,-72,-92,100,-63,-69,-88,-95,100,-91,100,-84,100
26,2022-07-19-15:33:29,100,-81,-78,-89,-83,100,-80,-82,-78,-90,100,-87,100,100,-76,-85,100,-64,-80,100,100,100,100,100,-89,100
27,2022-07-19-15:33:34,100,-70,-72,-82,-78,100,-78,-76,-78,-84,-93,-85,100,100,-76,-89,100,-67,-72,-84,-96,100,-91,100,-85,100
28,2022-07-19-15:33:39,100,-81,100,-89,-83,100,-79,-82,-78,-89,100,-86,100,100,-76,100,100,-64,-78,100,-96,100,100,100,-89,100
29,2022-07-19-15:33:44,100,-70,-71,-82,-78,100,-79,-76,-77,-80,-94,-84,100,100,-76,-90,100,-67,-72,-84,100,100,100,100,-85,100
30,2022-07-19-15:33:49,100,-76,-69,-80,-70,100,-79,-73,-75,-79,100,-84,100,100,-73,100,100,-63,-69,-88,100,100,100,100,-85,100
31,2022-07-19-15:33:54,100,-81,-79,-90,-83,100,-80,-82,-78,-92,-95,-87,100,100,-76,-86,100,-64,-79,-82,100,100,-89,-92,-90,100
32,2022-07-19-15:33:59,100,-81,100,-80,-70,100,-86,-73,100,-79,100,-79,100,100,-76,100,100,-63,-78,100,100,100,100,-91,100,100
33,2022-07-19-15:34:04,100,-82,-77,-94,-88,100,-79,-83,-80,-93,100,-91,100,100,-74,-90,100,-64,-72,-88,100,100,100,-90,-87,100
34,2022-07-19-15:34:09,100,-76,-69,-90,-77,100,-83,-78,-79,-84,100,-94,100,100,-84,100,100,-66,-70,100,100,100,100,100,-90,100
35,2022-07-19-15:34:14,100,-77,-68,-80,-69,100,-91,-78,-74,-80,100,-87,100,100,-74,100,100,-60,-81,-90,-91,100,-86,100,-86,100
36,2022-07-19-15:34:19,100,-74,100,-81,-69,100,100,-78,-74,-82,100,-87,100,100,-75,100,100,100,-85,100,100,100,-88,100,-90,100
37,2022-07-19-15:34:24,100,-70,-71,-80,-70,100,-84,-73,-75,-80,100,-84,100,100,-77,100,100,-63,-72,-85,-88,100,-89,100,-85,100
38,2022-07-19-15:34:29,100,-82,-80,-87,-85,100,-83,-82,-77,-80,-94,100,100,100,-76,-87,100,-64,-77,-88,-96,100,-89,-90,-89,100
39,2022-07-19-15:34:34,100,-70,-71,-82,-77,100,-82,-75,-77,-81,-94,-86,100,100,-74,-89,100,-66,-69,-86,-95,100,-94,-88,-86,100
40,2022-07-19-15:34:39,100,-70,-72,-82,-77,100,-81,-75,-78,-80,100,-82,100,100,-74,-90,100,-65,-69,100,100,100,100,100,-85,100
41,2022-07-19-15:34:44,100,-81,-72,-82,-78,100,-81,-75,-77,-82,-95,-89,100,100,-76,-90,100,-65,-77,-85,-91,100,100,-90,-89,100
42,2022-07-19-15:34:49,100,-76,-72,-80,-77,100,-84,-73,-75,-79,100,-85,100,100,-74,-90,100,-62,-70,100,100,100,-91,100,-85,100
43,2022-07-19-15:34:54,100,-81,-81,-88,-84,100,-80,-82,-77,-92,-97,-88,100,100,-76,-86,100,-64,-77,-90,-97,100,-89,-89,-90,100
44,2022-07-19-15:34:59,100,-80,-80,-89,-84,100,-80,-82,-77,-91,-94,-88,100,100,-76,-88,100,-63,-77,100,100,100,100,100,-90,100
45,2022-07-19-15:35:04,100,-76,-71,-81,-84,100,-85,-73,-77,-91,100,-84,100,100,-73,-96,100,-64,-71,-88,100,100,-90,100,-84,100
46,2022-07-19-15:35:09,100,-80,-72,-82,-84,100,-81,-75,-78,-80,-93,-88,100,100,-74,-86,100,-64,-69,100,-96,100,100,-89,-90,100
47,2022-07-19-15:35:14,100,-76,-71,-82,-71,100,-85,-73,-76,-78,100,-84,100,100,-72,-89,100,-62,-71,-86,-92,100,-90,100,-84,100
48,2022-07-19-15:35:19,100,-76,-71,-81,-70,100,-85,-73,-76,-79,100,-85,100,100,-72,-96,100,-62,-71,100,-93,100,-91,100,-84,100
49,2022-07-19-15:35:24,100,-71,-72,-83,-77,100,-80,-76,-78,-84,100,-85,100,100,-73,-89,100,-65,-69,-86,-92,100,-92,100,-83,100
50,2022-07-19-15:35:29,100,-81,-71,-90,-71,100,-84,-82,-75,-80,-92,-82,100,100,-76,-89,100,-63,-77,100,100,100,-90,100,-85,100
51,2022-07-19-15:35:34,100,-72,-68,-81,-75,100,-78,-75,-78,-82,-93,-86,100,100,-76,-89,100,-61,-68,100,-89,100,-91,-89,-90,100
52,2022-07-19-15:35:39,100,-75,-69,-80,-76,100,-82,-76,-72,-83,100,-87,100,100,-77,-88,100,-68,-70,-85,-88,100,100,100,-88,100
53,2022-07-19-15:35:44,100,-80,-76,-87,-82,100,-80,-83,-76,-91,-94,-86,100,100,-74,-88,100,-64,-76,100,100,100,100,-89,-87,100
54,2022-07-19-15:35:49,100,-69,-69,-80,-76,100,-80,-76,-76,-80,100,-85,100,100,-73,-88,100,-68,-70,-84,-92,100,-90,100,-85,-100
55,2022-07-19-15:35:54,100,-77,-76,-84,-86,100,-80,-82,-76,-92,100,-89,100,100,-74,100,100,-64,-76,-85,100,100,-91,-91,-86,100
56,2022-07-19-15:35:59,100,-82,-76,-90,-81,100,-79,-82,-77,-91,100,-96,100,100,-82,-88,100,-63,-79,100,100,100,100,-96,-90,100
57,2022-07-19-15:36:04,100,-76,-71,-80,-70,100,-83,-73,100,100,100,-85,100,100,-72,100,100,-62,-69,100,-93,100,100,100,-85,100
58,2022-07-19-15:36:09,100,-81,-75,-90,-84,100,-80,-82,-77,-91,-93,-87,100,100,-76,-88,100,-64,-76,-87,-96,100,100,-90,-89,100
59,2022-07-19-15:36:14,100,-70,-68,-82,-78,100,-81,-76,-77,-80,-94,-85,100,100,-75,-89,100,-67,-69,-85,-93,100,-91,100,-86,-97
