index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:30:45,100,100,100,-69,-96,100,-85,100,100,-81,-64,-77,100,100,100,-90,100,-94,-94,-83,-78,100,-80,-96,100,100
1,2022-07-19-21:30:50,100,100,100,-71,-96,100,-90,100,100,-78,-76,-81,100,100,-94,-89,100,-92,-90,-88,-76,100,-90,-78,100,100
2,2022-07-19-21:30:55,100,100,100,-62,100,100,-89,100,100,-67,-66,-82,100,100,-96,-92,100,-93,-85,-89,-80,100,-82,-73,100,100
3,2022-07-19-21:31:00,100,100,100,-61,100,100,100,100,100,-69,100,-84,100,100,100,-89,100,100,100,100,100,100,-94,-71,100,100
4,2022-07-19-21:31:05,100,100,100,-62,100,100,-90,100,100,-69,-74,-83,100,100,-97,-89,100,-93,-96,-92,-74,100,-93,-78,100,100
5,2022-07-19-21:31:10,100,100,100,-61,100,100,-88,100,100,-72,-64,-87,100,100,100,-93,100,-83,-91,-82,-89,100,-87,-76,100,100
6,2022-07-19-21:31:15,100,100,100,-70,100,100,-93,100,100,-89,-74,-82,100,100,-96,-88,100,-92,-92,-89,-75,100,-83,-78,100,100
7,2022-07-19-21:31:20,100,100,100,-70,100,100,-92,100,100,-89,-74,-82,100,100,100,-88,100,-92,100,-90,-74,100,-92,-78,100,100
8,2022-07-19-21:31:25,100,100,100,100,100,100,-91,100,100,-72,-64,-80,100,100,-89,-86,100,100,-87,-87,-89,100,-88,-76,100,100
9,2022-07-19-21:31:30,100,100,100,-62,100,100,-90,-97,100,-88,-66,-82,100,100,-95,-89,100,-86,-90,-89,-85,100,-83,-78,100,100
10,2022-07-19-21:31:35,100,100,100,-61,100,100,-90,100,100,-69,-64,-81,100,100,-96,-90,100,-83,-89,100,-88,100,-83,-76,100,100
11,2022-07-19-21:31:40,100,100,100,100,100,100,-89,100,100,-72,-64,-80,100,100,100,-86,100,-83,-89,-87,-89,100,-89,-76,100,100
12,2022-07-19-21:31:45,100,100,100,-62,-93,100,-92,-97,100,-69,-66,-91,100,100,-95,100,100,-86,100,-86,-84,100,-83,-70,100,100
13,2022-07-19-21:31:50,100,100,100,-61,100,100,-89,100,100,-72,-74,-80,100,100,100,-86,100,-83,-90,-87,-75,100,-89,-76,100,100
14,2022-07-19-21:31:55,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-95,-89,100,-91,-97,100,-74,100,-83,-78,100,100
15,2022-07-19-21:32:00,100,100,100,-62,100,100,-92,-99,100,-69,-66,-91,100,100,-97,-90,100,-85,-90,-86,-85,100,-83,-70,100,100
16,2022-07-19-21:32:05,100,100,100,-71,-99,100,-88,100,100,-89,-74,-82,100,100,-96,-89,100,-92,-98,-89,-74,100,-91,-78,100,100
17,2022-07-19-21:32:10,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-94,-91,100,-85,-91,-86,-85,100,-83,-70,100,100
18,2022-07-19-21:32:15,100,100,100,-62,100,100,-88,100,100,-72,-74,-80,100,100,100,-90,100,-83,-89,-87,-75,100,-88,-76,100,100
19,2022-07-19-21:32:20,100,100,100,-70,100,100,-88,100,100,-89,-74,-82,100,100,-95,-89,100,-92,-97,-89,-74,100,-91,-78,100,100
20,2022-07-19-21:32:25,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-87,100,-83,-89,100,-89,100,-88,-76,100,100
21,2022-07-19-21:32:30,100,100,100,-70,100,100,-88,100,100,-89,-74,-82,100,100,-96,-88,100,-92,-96,-90,-74,100,-92,-78,100,100
22,2022-07-19-21:32:35,100,100,100,-62,-93,100,-92,-98,100,-69,-63,-90,100,100,100,-90,100,-85,-90,-87,-85,100,-83,-70,100,100
23,2022-07-19-21:32:40,100,100,100,-61,100,100,-89,100,100,-72,-64,-80,100,100,100,-87,100,-84,-89,100,-89,100,-88,-76,100,100
24,2022-07-19-21:32:45,100,100,100,-62,100,100,-91,-98,100,-69,-66,-91,100,100,100,-90,100,-86,100,-86,-85,100,-82,-70,100,100
25,2022-07-19-21:32:50,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-86,100,-86,-90,-86,-90,100,-88,-76,100,100
26,2022-07-19-21:32:55,100,100,100,-70,100,100,-88,100,100,-89,-73,-82,100,100,-95,-89,100,-92,-96,-89,-75,100,-91,-78,100,100
27,2022-07-19-21:33:00,100,100,100,-62,100,100,-91,-98,100,-69,-66,-91,100,100,-97,-92,100,-85,-90,-86,-85,100,-82,-70,100,100
28,2022-07-19-21:33:05,100,100,100,-70,-100,100,100,100,100,-90,-74,-82,100,100,-94,-89,100,100,100,-90,-74,100,100,-78,100,100
29,2022-07-19-21:33:10,100,100,100,-62,-92,100,-92,-98,100,-69,-66,-91,100,100,-94,-90,100,-86,-90,-87,-74,100,-83,-70,100,100
30,2022-07-19-21:33:15,100,100,100,-61,100,100,-89,100,100,-72,-64,-80,100,100,100,-86,100,-83,-89,-87,-89,100,-88,-76,100,100
31,2022-07-19-21:33:20,100,100,100,-70,100,100,-89,100,100,-90,-74,-82,100,100,-94,-89,100,-93,-90,-90,-74,100,-91,-78,100,100
32,2022-07-19-21:33:25,100,100,100,-61,100,100,-89,100,100,-72,-64,100,100,100,100,-86,100,-82,-88,-87,-89,100,-88,-76,100,100
33,2022-07-19-21:33:30,100,100,100,-71,100,100,-88,100,100,-90,-74,-82,100,100,-94,-88,100,-92,-99,-87,-74,100,-92,-78,100,100
34,2022-07-19-21:33:35,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-95,-90,100,-86,-90,-90,-85,100,-82,-70,100,100
35,2022-07-19-21:33:40,100,100,100,-61,100,100,-90,-99,100,-72,-64,-80,100,100,100,-87,100,-82,-90,-86,-88,100,-89,-76,100,100
36,2022-07-19-21:33:45,100,100,100,100,100,100,-90,100,100,100,-64,-91,100,100,100,-91,100,100,100,100,-89,100,100,-70,100,100
37,2022-07-19-21:33:50,100,100,100,-61,100,100,-90,-98,100,-72,-64,-80,100,100,-96,-91,100,-83,-89,-86,-85,100,-82,-76,100,100
38,2022-07-19-21:33:55,100,100,100,-70,100,100,-88,-101,100,-89,-73,-82,100,100,-96,-89,100,-92,-98,-89,-74,100,-88,-78,100,100
39,2022-07-19-21:34:00,100,100,100,-62,100,100,-91,-97,100,-69,-66,-90,100,100,-96,-90,100,-86,-90,-89,-85,100,-83,-70,100,100
40,2022-07-19-21:34:05,100,100,100,-62,100,100,100,100,100,-69,-66,100,100,100,100,100,100,-86,100,-86,-85,100,100,-70,100,100
41,2022-07-19-21:34:10,100,100,100,-62,100,100,-88,100,100,-69,-66,-89,100,100,-94,-89,100,-92,-90,-90,-74,100,-83,-71,100,100
42,2022-07-19-21:34:15,100,100,100,-61,100,100,-89,-96,100,-72,-64,-80,100,100,-97,-87,100,-83,-90,-86,-88,100,-88,-76,100,100
43,2022-07-19-21:34:20,100,100,100,-70,100,100,-88,-97,100,-89,-74,-82,100,100,-95,-88,100,-92,-98,-90,-74,100,-91,-78,100,100
44,2022-07-19-21:34:25,100,100,100,-70,100,100,-89,100,100,-90,-74,-83,100,100,-95,100,100,-91,100,-90,-74,100,-92,-78,100,100
45,2022-07-19-21:34:30,100,100,100,-70,100,100,-89,100,100,-72,-64,-80,100,100,100,-87,100,-93,-91,-87,-74,100,-89,-76,100,100
