index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-15:40:19,100,100,100,-82,-85,100,-87,-87,100,-62,-92,-92,100,100,-93,-90,100,-90,-86,-89,-83,100,-85,-71,100,100
1,2022-07-17-15:40:24,100,100,100,-75,-86,100,-90,-91,100,-59,-76,-80,100,100,100,-84,100,-82,-84,-83,-81,100,-86,-75,100,100
2,2022-07-17-15:40:29,100,100,100,-77,-85,100,-83,-88,-96,-55,-76,-89,100,100,100,-86,100,-85,-83,-83,-83,100,-86,-68,100,100
3,2022-07-17-15:40:34,100,100,100,-76,-85,100,-83,-89,100,-54,-77,-90,100,100,100,-88,100,-87,-84,-83,-84,100,-86,-67,100,100
4,2022-07-17-15:40:39,100,100,100,-77,-86,100,-84,-88,100,-55,-76,-81,100,100,100,-89,100,-88,-84,-82,-87,100,-86,-68,100,100
5,2022-07-17-15:40:44,100,100,100,-87,-93,100,-88,-96,-94,-57,-92,-99,100,100,-94,-87,100,-94,-84,-86,-80,100,-87,-67,100,100
6,2022-07-17-15:40:49,100,100,100,-77,-83,100,-89,-90,100,-51,-76,-80,100,100,-96,-80,100,-82,-85,-84,-80,100,-83,-72,100,100
7,2022-07-17-15:40:54,100,100,100,-77,-82,100,-90,-90,100,-51,100,-80,100,100,100,100,100,-82,-84,-83,-80,100,-82,-72,100,100
8,2022-07-17-15:40:59,100,100,100,-78,-94,100,-88,-90,100,-59,-90,-80,100,100,-94,-88,100,-83,-85,-83,-79,100,-82,-69,100,100
9,2022-07-17-15:41:04,100,100,100,-76,-86,100,-82,-87,-100,-51,-76,-90,100,100,100,-81,100,-87,-82,-81,-85,100,-84,-73,100,100
10,2022-07-17-15:41:09,100,100,100,-85,-85,100,-89,-95,100,-57,-94,-90,100,100,100,-86,100,-93,-96,-86,-80,100,-90,-66,100,100
11,2022-07-17-15:41:14,100,100,100,-85,100,100,-88,100,100,-59,-93,100,100,100,-96,-88,100,-92,-94,100,-79,100,-92,-66,100,100
12,2022-07-17-15:41:19,100,100,100,-76,-84,100,-89,-86,-95,-52,-78,-89,100,100,100,-86,100,-88,-85,-82,-84,100,-85,-77,100,100
13,2022-07-17-15:41:24,100,100,100,-85,-83,100,-89,-96,100,-51,-76,-80,100,100,-94,-79,100,-82,-84,-89,-79,100,-92,-67,100,100
14,2022-07-17-15:41:29,100,100,100,-74,-85,100,-83,-87,100,-51,-77,-90,100,100,-97,-85,100,-90,-84,-82,-85,100,-83,-80,100,100
15,2022-07-17-15:41:34,100,100,100,-76,100,100,-85,-87,-88,-51,-77,-90,100,100,100,-84,100,-92,-84,100,-84,100,-84,-70,100,100
16,2022-07-17-15:41:39,100,100,100,-76,-86,100,-88,-89,100,-52,-76,-80,100,100,100,-79,100,-84,-86,-85,-80,100,-82,-69,100,100
17,2022-07-17-15:41:44,100,100,100,-74,-86,100,-84,-89,100,-53,-76,-90,100,100,100,-84,100,-88,-89,-86,-85,100,-86,-72,100,100
18,2022-07-17-15:41:49,100,100,100,-74,-86,100,-92,-96,100,-52,-91,-79,100,100,-94,-81,100,-84,-85,-86,-80,100,-84,-69,100,100
19,2022-07-17-15:41:54,100,100,100,-75,-85,100,100,100,100,-52,-76,-80,100,100,100,-80,100,-85,-84,-84,-80,100,-85,-70,100,100
20,2022-07-17-15:41:59,100,100,100,-81,100,100,-89,100,100,-59,-92,-92,100,100,-95,-94,100,-92,-96,-85,-79,100,-90,-67,100,100
21,2022-07-17-15:42:04,100,100,100,-80,-83,100,-89,-89,100,-52,-77,-79,100,100,100,-82,100,-83,-85,-85,-78,100,-84,-68,100,100
22,2022-07-17-15:42:09,100,100,100,-80,-95,100,-93,-91,100,-53,-78,-90,100,100,100,-96,100,-94,-96,-87,-81,100,-89,-67,100,100
23,2022-07-17-15:42:14,100,100,100,-86,-94,100,-91,100,100,-58,100,100,100,100,-94,-90,100,-94,-94,-89,-84,100,-91,-67,100,100
24,2022-07-17-15:42:19,100,100,100,-76,100,100,-89,-91,100,-53,-76,-89,100,100,100,-94,100,-93,-88,-83,-88,100,-84,-72,100,100
25,2022-07-17-15:45:50,100,100,100,-77,100,100,-88,-91,100,100,100,100,100,100,100,100,100,-90,100,100,-86,100,-86,100,100,100
26,2022-07-17-15:45:54,100,100,100,-77,100,100,-88,-91,100,100,100,100,100,100,100,100,100,-90,100,100,-86,100,-86,100,100,100
27,2022-07-17-15:46:00,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
28,2022-07-17-15:46:05,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
29,2022-07-17-15:46:09,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
30,2022-07-17-15:46:14,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
31,2022-07-17-15:46:19,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
32,2022-07-17-15:46:24,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
33,2022-07-17-15:46:30,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
34,2022-07-17-15:46:35,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
35,2022-07-17-15:46:40,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
36,2022-07-17-15:46:45,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
37,2022-07-17-15:46:50,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
38,2022-07-17-15:46:54,100,100,100,-78,100,100,-82,-87,100,-72,-78,-80,100,100,100,-84,100,-80,-80,-83,-82,100,-84,-84,100,100
39,2022-07-17-15:47:00,100,100,100,-76,-86,100,-82,-87,100,-65,-77,-78,100,100,-93,-85,100,-80,-82,-82,-80,100,100,-74,100,100
40,2022-07-17-15:47:04,100,100,100,-85,100,100,-82,100,100,-61,-87,-91,100,100,-96,-88,100,-85,-86,-87,-85,100,-90,-71,100,100
41,2022-07-17-15:47:09,100,100,100,-78,-92,100,-88,-92,100,-82,-82,-83,100,100,-88,-87,100,-86,-84,-83,-83,100,-89,-61,100,100
42,2022-07-17-15:47:14,100,100,100,-73,-94,100,-85,-89,100,-76,-77,-89,100,100,100,-84,100,100,-84,-84,-84,100,-86,-68,100,100
43,2022-07-17-15:47:19,100,100,100,-72,-89,100,-93,100,100,-62,-86,100,100,100,100,-95,100,-87,100,-84,-97,100,-83,-80,100,100
44,2022-07-17-15:47:24,100,100,100,-68,-85,100,-81,-89,100,-62,-78,-85,100,100,-93,-85,100,-86,-82,-82,-81,100,-93,-61,100,100
45,2022-07-17-15:47:29,100,100,100,-68,-96,100,-86,100,100,-69,-87,-91,100,100,-91,-85,100,100,-86,-81,-80,100,100,-83,100,100
