index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-20:25:07,100,100,100,-91,-87,100,-89,-86,100,-87,-83,-71,100,100,-93,-96,100,-95,-93,-61,-88,100,-79,-80,100,100
1,2022-07-19-20:25:12,100,100,100,-88,-91,100,-88,100,100,-85,-78,-66,100,100,100,-90,100,-92,-85,-56,-70,100,-78,-80,100,100
2,2022-07-19-20:25:17,100,100,100,-86,100,100,-86,100,100,-86,-80,-71,100,100,100,-87,100,-90,-88,-55,-74,100,-73,-88,100,100
3,2022-07-19-20:25:22,100,100,100,-79,-87,100,-82,100,100,-88,-96,-68,100,100,-94,-86,100,-89,-91,-68,-87,100,-74,-90,100,100
4,2022-07-19-20:25:27,100,100,100,100,100,100,-90,100,100,100,-76,-73,100,100,-86,-82,100,100,-81,-54,-92,100,100,-80,100,100
5,2022-07-19-20:25:32,100,100,100,-88,-86,100,-85,100,100,-85,-88,-67,100,100,-88,-83,100,100,-92,-64,-69,100,-77,-88,100,100
6,2022-07-19-20:25:37,100,100,100,-87,-86,100,-88,100,100,-81,-80,-73,100,100,-87,-82,100,-90,-89,-64,-89,100,-79,100,100,100
7,2022-07-19-20:25:42,100,100,100,-94,-85,100,-93,100,100,-81,-88,-73,100,100,-86,-79,100,-89,-91,-54,-69,100,-77,-89,100,100
8,2022-07-19-20:25:47,100,100,100,-79,-85,100,-85,100,100,-86,-88,-79,100,100,-93,-84,100,-91,-85,-55,-89,100,-78,-88,100,100
9,2022-07-19-20:25:52,100,100,100,-87,-85,100,-85,100,100,-86,-76,-79,100,100,100,-79,100,-94,-84,-54,-68,100,-84,-81,100,100
10,2022-07-19-20:25:57,100,100,100,-93,-85,100,-87,100,100,-81,-80,-79,100,100,-86,-79,100,-90,-89,-55,-89,100,-77,-81,100,100
11,2022-07-19-20:26:02,100,100,100,-93,100,100,-85,100,100,-75,-80,-79,100,100,100,-79,100,-88,-91,-55,-89,100,-77,-81,100,100
12,2022-07-19-20:26:07,100,100,100,-79,100,100,-87,100,100,-81,-80,-79,100,100,-86,-79,100,-90,100,-54,-69,100,-84,-81,100,100
13,2022-07-19-20:26:12,100,100,100,-79,-85,100,-92,100,100,-79,-88,-82,100,100,-86,-88,100,-94,-84,-57,-88,100,-83,100,100,100
14,2022-07-19-20:26:17,100,100,100,-87,-87,100,-87,100,100,-75,-76,-78,100,100,-86,-82,100,-90,-89,-55,-89,100,-84,-81,100,100
15,2022-07-19-20:26:22,100,100,100,-87,-85,100,-92,100,100,-75,-76,-79,100,100,-86,100,100,-90,-89,-55,-89,100,-77,-81,100,100
16,2022-07-19-20:26:27,100,100,100,-86,-87,100,-85,100,100,-75,-80,-73,100,100,-87,-82,100,-88,-84,-54,-69,100,-77,-89,100,100
17,2022-07-19-20:26:32,100,100,100,-79,-85,100,-92,100,100,-81,-88,-68,100,100,100,-79,100,-88,-91,-64,-69,100,-77,-81,100,100
18,2022-07-19-20:26:37,100,100,100,-79,-87,100,-92,100,100,-81,-76,-68,100,100,-86,-82,100,-90,-84,-55,-89,100,-77,-89,100,100
19,2022-07-19-20:26:42,100,100,100,-79,-85,100,-87,100,100,-81,-88,-67,100,100,-86,-84,100,-93,-84,-55,-89,100,-78,-89,100,100
20,2022-07-19-20:26:47,100,100,100,-93,100,100,-87,100,100,-86,-76,-73,100,100,-86,-84,100,-90,100,-54,-89,100,-77,-81,100,100
