index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-19:29:30,100,100,100,-94,-87,100,-92,-96,100,-87,-88,-89,100,100,-94,-83,100,-88,-91,-84,-97,100,-54,-86,100,100
1,2022-07-19-19:29:35,100,100,-93,-77,-79,100,-82,100,100,-85,-89,-64,100,100,-90,-70,100,-76,-94,-78,-78,100,-54,-77,100,100
2,2022-07-19-19:29:40,100,100,-95,-87,-81,100,-83,-94,100,-89,-89,-63,100,100,-89,-72,100,-77,-87,-77,-75,100,-54,-77,100,100
3,2022-07-19-19:29:45,100,100,100,-87,-86,100,100,100,100,-86,-88,-68,100,100,-90,-77,100,-97,-85,-78,-76,100,-55,-77,100,100
4,2022-07-19-19:29:50,100,100,100,-77,-90,100,-92,100,100,100,-88,-63,100,100,100,-74,100,-80,-89,-76,-82,100,-55,-79,100,100
5,2022-07-19-19:29:55,100,100,100,-82,-86,100,-88,100,100,-89,-89,-62,100,100,-90,-77,100,-81,-89,-78,-76,100,-55,-79,100,100
6,2022-07-19-19:30:00,100,100,100,-85,-80,100,-88,100,100,-83,-90,-62,100,100,-87,-70,100,-75,-93,-77,-76,100,-56,-77,100,100
7,2022-07-19-19:30:05,100,100,-95,-77,-83,100,-93,100,100,-90,-85,-70,100,100,100,-69,100,-91,-88,-78,-77,100,-56,-77,100,100
8,2022-07-19-19:30:10,100,100,-92,-81,-80,100,-85,100,100,-92,-84,-62,100,100,-87,-70,100,-77,-81,-80,-75,100,-54,-79,100,100
9,2022-07-19-19:30:15,100,100,100,-77,-79,100,-83,100,100,-85,-88,-68,100,100,-90,-70,100,-81,-84,-76,-73,100,-59,-77,100,100
10,2022-07-19-19:30:20,100,100,-92,-78,-78,100,-86,100,100,-85,-86,-68,100,100,-92,-68,100,-78,-96,-81,-72,100,-58,-79,100,100
11,2022-07-19-19:30:25,100,100,100,-79,-79,100,-89,100,100,-85,-85,-62,100,100,-95,-71,100,-79,-80,-79,-73,100,-61,-77,100,100
12,2022-07-19-19:30:30,100,100,-93,-81,-79,100,-90,100,100,-85,-86,-62,100,100,-88,-71,100,-78,-81,-81,-73,100,-61,-77,100,100
13,2022-07-19-19:30:35,100,100,-93,-81,-79,100,-87,100,100,-92,-86,-68,100,100,100,-71,100,-79,-98,-81,-86,100,-60,-77,100,100
