index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-21:43:07,100,100,-98,-79,-90,100,-94,-91,100,-87,-63,-85,100,100,-88,-80,100,-85,-88,-69,-63,100,-81,-80,100,100
1,2022-07-17-21:43:12,100,100,100,-84,-89,100,-86,-90,100,-94,-71,-90,100,100,-90,-78,100,-83,-84,-80,-71,100,-82,-91,100,100
2,2022-07-17-21:43:17,100,100,100,-89,-89,100,-94,-91,100,-91,-71,-96,100,100,-98,-81,100,100,100,-84,-67,100,-81,100,100,100
3,2022-07-17-21:43:22,100,100,100,-74,-85,100,-87,-89,100,-73,-59,-87,100,100,-92,-77,100,-84,-83,-70,-63,100,-78,-78,100,100
4,2022-07-17-21:43:27,100,100,100,-76,-89,100,-90,-91,100,-83,-64,-95,100,100,-98,-81,100,-80,100,-71,-65,100,-77,-88,100,100
5,2022-07-17-21:43:32,100,100,100,-74,-94,100,-91,100,100,-74,-56,-82,100,100,-95,-86,100,-86,-92,-75,-73,100,-76,-80,100,100
6,2022-07-17-21:43:37,100,100,100,-70,100,100,-90,100,100,-72,-58,100,100,100,100,-82,100,100,100,-71,-65,100,-79,-80,100,100
7,2022-07-17-21:43:42,100,100,100,-74,-91,100,-87,100,100,-70,-62,-85,100,100,-90,-83,100,-84,-85,-72,-64,100,-80,-86,100,100
8,2022-07-17-21:43:47,100,100,100,-72,-90,100,-90,-88,100,-76,-58,-88,100,100,-90,-80,100,-84,-87,-70,-79,100,-81,-77,100,100
9,2022-07-17-21:43:52,100,100,100,-78,-89,100,-86,-90,100,-71,-64,-92,100,100,-92,-83,100,-93,-85,-72,-60,100,-81,-83,100,100
10,2022-07-17-21:43:57,100,100,100,-77,-90,100,-86,100,100,-72,-65,-87,100,100,-92,-82,100,-85,-84,-72,-61,100,-80,-82,100,100
11,2022-07-17-21:44:02,100,100,100,-78,-91,100,-89,-89,100,-78,-64,-91,100,100,-94,-78,100,-93,-97,-84,-82,100,-82,-84,100,100
12,2022-07-17-21:44:07,100,100,100,-76,-91,100,-85,100,100,-72,-64,-87,100,100,-92,-82,100,-85,-85,-72,-61,100,-79,-83,100,100
13,2022-07-17-21:44:12,100,100,100,-78,-87,100,-86,-90,100,-76,-63,-91,100,100,-92,-81,100,-85,-89,-84,-68,100,-77,-85,100,100
14,2022-07-17-21:44:17,100,100,100,-76,-91,100,-88,-90,100,-79,-64,-92,100,100,-94,-78,100,-94,100,-83,-82,100,-82,-86,100,100
15,2022-07-17-21:44:22,100,100,100,-72,-88,100,-85,-89,100,-76,-57,-89,100,100,100,-80,100,-86,-87,-70,-67,100,-77,-77,100,100
16,2022-07-17-21:44:27,100,100,100,-78,-90,100,-90,-90,100,-78,-62,-91,100,100,-95,-78,100,-95,-87,-85,-77,100,-81,-84,100,100
17,2022-07-17-21:44:32,100,100,100,-77,-89,100,-84,-89,100,-72,-65,-87,100,100,-92,-84,100,-85,-84,-71,-60,100,-79,-87,100,100
18,2022-07-17-21:44:37,100,100,100,-71,100,100,-85,-89,100,-76,-58,-87,100,100,100,-81,100,-87,-86,-70,-69,100,-77,-77,100,100
19,2022-07-17-21:44:42,100,100,100,-76,-89,100,-85,100,100,-72,-64,-86,100,100,-91,-83,100,-86,-84,-71,-60,100,-78,-88,100,100
20,2022-07-17-21:44:47,100,100,100,-71,-88,100,-85,-89,100,-76,-58,-88,100,100,-91,-82,100,-85,-87,-69,-71,100,-76,-77,100,100
21,2022-07-17-21:44:52,100,100,100,-77,-89,100,-89,-90,100,-78,-62,-92,100,100,-96,-78,100,-86,-87,-86,-77,100,-80,-84,100,100
22,2022-07-17-21:44:57,100,100,100,-77,100,100,-85,-97,100,-72,-64,-86,100,100,-91,-83,100,-86,-84,-71,-60,100,-79,-88,100,100
23,2022-07-17-21:45:02,100,100,100,-77,100,100,-88,-90,100,-78,-62,-91,100,100,-96,-78,100,100,100,-87,100,100,-81,-84,100,100
24,2022-07-17-21:45:07,100,100,100,-77,-90,100,-85,-90,100,-72,-65,-86,100,100,-90,-85,100,-86,-85,-72,-61,100,-80,-89,100,100
25,2022-07-17-21:45:12,100,100,100,-71,-88,100,-84,-89,100,-76,-58,-88,100,100,100,-82,100,-89,-87,-70,-69,100,-77,-77,100,100
26,2022-07-17-21:45:17,100,100,100,-78,-89,100,-87,-90,100,-78,-63,-92,100,100,-96,-78,100,100,100,-87,-80,100,-81,-84,100,100
27,2022-07-17-21:45:22,100,100,100,-72,100,100,100,-89,100,-76,-58,-89,100,100,100,-81,100,-88,100,-70,-69,100,-77,100,100,100
28,2022-07-17-21:45:27,100,100,100,-77,-89,100,-88,-89,100,-79,-63,-92,100,100,100,-78,100,-97,-87,-87,-76,100,-80,-86,100,100
29,2022-07-17-21:45:32,100,100,100,-79,-89,100,-86,-99,100,-72,-65,-87,100,100,-92,-84,100,-86,-84,-72,-62,100,-79,-85,100,100
30,2022-07-17-21:45:37,100,100,100,-72,-88,100,-85,-88,100,-75,-59,-88,100,100,-92,-81,100,-87,-87,-70,-71,100,-76,-76,100,100
31,2022-07-17-21:45:42,100,100,100,100,100,100,100,-88,100,-72,-65,-86,100,100,100,-84,100,-87,100,100,100,100,100,-76,100,100
32,2022-07-17-21:45:47,100,100,100,-74,-90,100,-86,-90,100,-85,-58,-89,100,100,-91,-79,100,-85,-88,-71,-73,100,-77,-88,100,100
33,2022-07-17-21:45:52,100,100,100,-75,100,100,100,-91,100,-86,-59,100,100,100,100,-80,100,-84,100,-71,-72,100,-77,100,100,100
34,2022-07-17-21:45:57,100,100,100,-84,-89,100,-86,100,100,-73,-63,-85,100,100,-91,-85,100,-83,-82,-75,-63,100,-80,-84,100,100
35,2022-07-17-21:46:02,100,100,100,-72,-90,100,-87,-90,100,-78,-59,-88,100,100,100,-78,100,-85,-88,-70,-77,100,-82,-78,100,100
36,2022-07-17-21:46:07,100,100,100,-78,-90,100,-89,-90,100,-72,-63,-85,100,100,-92,-85,100,-86,-83,-72,-62,100,-80,-84,100,100
37,2022-07-17-21:46:12,100,100,100,-78,-88,100,-88,100,100,-72,-62,-84,100,100,-92,-86,100,-87,-84,-71,-62,100,-81,-89,100,100
38,2022-07-17-21:46:17,100,100,100,-78,-93,100,-90,-91,100,-77,-62,-92,100,100,-96,-78,100,-95,100,-86,-77,100,-82,-84,100,100
39,2022-07-17-21:46:22,100,100,100,-78,-90,100,-85,-96,100,-72,-65,-86,100,100,-91,-85,100,-87,-84,-71,-62,100,-80,-84,100,100
40,2022-07-17-21:46:27,100,100,100,-77,-90,100,-87,-89,100,-76,-63,-92,100,100,100,-81,100,-86,-86,-70,-76,100,-82,-85,100,100
41,2022-07-17-21:46:32,100,100,100,-77,-90,100,-86,-91,100,-78,-63,-92,100,100,-96,-78,100,100,100,-88,-78,100,-82,-86,100,100
42,2022-07-17-21:46:37,100,100,100,-72,-88,100,-86,-89,100,-75,-58,-89,100,100,100,-81,100,-86,-86,-70,-77,100,-77,-77,100,100
43,2022-07-17-21:46:42,100,100,100,-77,-89,100,-88,-90,100,-79,-62,-91,100,100,-93,-78,100,-86,-87,-89,-79,100,-82,-84,100,100
44,2022-07-17-21:46:47,100,100,100,-71,100,100,-89,-87,100,-78,-68,-86,100,100,-92,-85,100,-85,-85,-69,-62,100,-78,-82,100,100
45,2022-07-17-21:46:52,100,100,100,-73,-89,100,-89,-89,100,-77,-57,-87,100,100,100,-82,100,-87,-89,-69,-69,100,-77,-79,100,100
46,2022-07-17-21:46:57,100,100,100,-78,-89,100,-86,100,100,-72,-64,-88,100,100,-92,-84,100,-87,-84,-72,-60,100,-79,-87,100,100
47,2022-07-17-21:47:02,100,100,100,-73,-88,100,-85,-88,100,-76,-58,-89,100,100,-91,-82,100,-87,-86,-70,-71,100,-77,-78,100,100
48,2022-07-17-21:47:07,100,100,100,-76,-90,100,-87,-91,100,-79,-62,-91,100,100,-94,-77,100,-95,-87,-85,-78,100,-81,-85,100,100
49,2022-07-17-21:47:12,100,100,100,-78,-90,100,-85,-99,100,-72,-65,-88,100,100,-92,-84,100,-86,-84,-71,-61,100,-80,-90,100,100
50,2022-07-17-21:47:17,100,100,100,-76,-90,100,-87,-90,100,-78,-63,-92,100,100,100,-78,100,100,100,-86,-76,100,-82,-86,100,100
51,2022-07-17-21:47:22,100,100,100,-77,-90,100,-85,-97,100,-72,-64,-86,100,100,-90,-84,100,-87,-84,-72,-60,100,-80,-91,100,100
52,2022-07-17-21:47:27,100,100,100,-73,-89,100,-84,-89,100,-76,-57,-89,100,100,-94,-81,100,-87,-86,-69,-72,100,-77,-77,100,100
53,2022-07-17-21:47:32,100,100,100,-76,-90,100,-88,-90,100,-78,-63,-94,100,100,-95,-77,100,-95,-86,-87,-76,100,-81,-84,100,100
54,2022-07-17-21:47:37,100,100,100,-73,100,100,-85,-88,100,100,-57,-89,100,100,100,-82,100,-87,100,-70,-70,100,100,-77,100,100
