index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-15:47:34,100,100,100,-71,-93,100,-88,100,100,-72,-87,-98,100,100,100,100,100,-96,100,-82,-92,100,-90,-74,100,100
1,2022-07-17-15:47:34,100,100,100,-71,-93,100,-88,100,100,-72,-87,-98,100,100,100,100,100,-96,100,-82,-92,100,-90,-74,100,100
2,2022-07-17-15:47:39,100,100,100,-66,100,100,-84,100,100,-66,-80,-93,100,100,100,-91,100,100,100,-80,-83,100,100,-62,100,100
3,2022-07-17-15:47:39,100,100,100,-66,100,100,100,100,100,-68,100,100,100,100,-92,100,100,100,100,-80,-83,100,-92,-63,100,100
4,2022-07-17-15:47:44,100,100,100,-72,-91,100,-90,100,100,-65,-80,-97,100,100,-96,-95,100,-96,-86,-80,-92,100,-86,-77,100,100
5,2022-07-17-15:47:44,100,100,100,-73,-94,100,-90,100,100,-67,100,100,100,100,100,100,100,100,100,-82,-92,100,-85,-74,100,100
6,2022-07-17-15:47:49,100,100,100,-69,-88,100,-86,-91,100,-70,-79,-85,100,100,100,-84,100,-84,-87,-83,-79,100,-88,-60,100,100
7,2022-07-17-15:47:49,100,100,100,-70,-91,100,-84,100,100,-66,100,-86,100,100,-93,100,100,100,100,-84,-81,100,100,-65,100,100
8,2022-07-17-15:47:54,100,100,100,-68,-91,100,-85,-95,100,-61,-76,-93,100,100,-94,-85,100,-93,-86,-83,-83,100,-90,-63,100,100
9,2022-07-17-15:47:54,100,100,100,-68,-91,100,-85,-95,100,-61,-76,-93,100,100,-94,-85,100,-93,-86,-83,-83,100,-90,-63,100,100
10,2022-07-17-15:47:59,100,100,100,-72,-85,100,-81,-89,100,-63,-80,-85,100,100,-92,-83,100,-86,-87,-83,-80,100,-87,-60,100,100
11,2022-07-17-15:47:59,100,100,100,-72,-85,100,-81,-89,100,-63,100,-86,100,100,100,100,100,-85,100,-82,-80,100,-87,-60,100,100
12,2022-07-17-15:48:04,100,100,100,-65,-92,100,-85,-89,100,-60,-77,-93,100,100,-92,-86,100,-92,-86,-83,-86,100,-87,-64,100,100
13,2022-07-17-15:48:04,100,100,100,-66,100,100,-84,100,100,-60,100,100,100,100,100,100,100,100,100,-84,-86,100,-91,-66,100,100
