index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
21,2022-07-19-15:18:06,100,-82,-87,-93,-65,-88,-89,-88,-70,-85,100,-82,100,100,-74,100,-95,-67,-78,-85,-96,100,-84,-86,-91,100
22,2022-07-19-15:18:11,100,-75,-78,-91,-70,-93,-78,-81,-63,-80,-93,-86,100,100,-76,100,-96,-60,-82,-85,100,100,-90,-86,-78,100
23,2022-07-19-15:18:16,100,-75,-78,100,-70,100,100,-81,-63,-79,-92,100,100,100,-76,-86,-95,-60,-82,-86,-93,100,-90,100,-79,100
24,2022-07-19-15:18:21,100,-81,-88,-92,-67,100,-89,-89,-76,-85,100,-82,100,100,-74,100,100,-67,-78,-85,-97,100,-84,-86,-90,100
25,2022-07-19-15:18:26,100,-73,-80,-84,-70,-92,-78,-82,-69,-78,-92,-87,100,100,-76,-86,-96,-57,-80,-85,-93,100,-90,100,-80,100
26,2022-07-19-15:18:31,100,-81,-89,-92,-67,-90,-89,-86,-76,-84,100,-82,100,100,-75,-95,-99,-66,-76,-85,-91,100,-84,-86,-80,100
27,2022-07-19-15:18:36,100,-81,-90,-90,-68,100,-89,-86,-76,-85,100,-81,100,100,-75,-94,100,-64,-77,-85,100,100,-84,100,-90,100
28,2022-07-19-15:18:41,100,-69,-82,-83,-65,-89,-80,-89,-71,-78,100,-85,100,100,-79,-93,100,-57,-76,-85,-90,100,-83,-89,-81,100
29,2022-07-19-15:18:46,100,-81,-91,-91,-67,-89,-91,-87,-77,-85,100,-82,100,100,-75,-96,100,-66,-77,-88,-99,100,-83,-86,-90,100
30,2022-07-19-15:18:51,100,-69,-81,-83,-65,100,-80,-88,-67,-79,100,-87,100,100,-78,-95,100,-57,-78,-82,-94,100,-85,100,-80,100
31,2022-07-19-15:18:56,100,-69,-82,-86,-65,-89,-81,-89,-71,-80,-94,-84,100,100,-77,-83,100,-57,-76,-86,100,100,-85,100,-80,100
32,2022-07-19-15:19:01,100,-76,-79,-94,-71,100,-78,-81,-67,-78,-92,-83,100,100,-73,-85,100,-58,-76,-85,100,100,-90,100,-78,100
33,2022-07-19-15:19:06,100,-68,-83,-83,-64,-89,-81,-91,-68,-78,-93,-84,100,100,-81,-91,-93,-57,-76,-85,-91,100,-84,100,-82,100
34,2022-07-19-15:19:11,100,-84,-77,100,-76,100,-78,-88,-63,-78,-92,-82,100,100,-72,-96,-97,-60,-77,-88,100,100,-85,-89,-90,100
35,2022-07-19-15:19:16,100,-74,-78,-91,-72,100,-77,-81,-63,-78,-92,-84,100,100,-78,-86,100,-59,-80,-85,-91,100,100,100,-79,100
36,2022-07-19-15:19:21,100,-81,-88,-90,-67,100,-88,100,-75,-86,-97,-82,100,100,-77,-92,100,-67,-77,-87,100,100,100,-88,-91,100
37,2022-07-19-15:19:26,100,-75,-78,-90,-70,100,-78,-81,-63,-80,-93,-86,100,100,-79,-86,-96,-60,-81,-86,100,100,-90,100,-79,100
38,2022-07-19-15:19:31,100,-69,-80,-83,-65,-89,-80,-90,-67,-79,100,-86,100,100,-83,-90,-96,-57,-76,100,-91,100,-84,100,-81,100
39,2022-07-19-15:19:36,100,-81,-88,-90,-67,100,-90,-89,-74,-84,-98,-83,100,100,-76,-93,100,-67,-78,-87,100,100,-85,-88,-89,100
40,2022-07-19-15:19:41,100,-69,-81,-82,-65,100,-80,100,-68,-80,100,-86,100,100,-81,-89,100,-57,-76,100,100,100,-83,100,-80,100
41,2022-07-19-15:19:46,100,-81,-88,-93,-68,100,-89,-91,-74,-88,-96,-82,100,100,-76,-89,100,-67,-78,-85,-94,100,-86,-87,-91,100
42,2022-07-19-15:19:51,100,-75,-77,-92,-70,-90,-78,-81,-64,-79,-92,-84,100,100,-74,-87,-96,-60,-82,-85,-92,100,-89,-84,-79,100
43,2022-07-19-15:19:56,100,-69,-81,-84,-65,-87,-80,100,-68,-79,100,-86,100,100,-78,-92,100,-57,-76,-85,-90,100,-86,100,-80,100
44,2022-07-19-15:20:01,100,-75,100,-92,-70,100,-78,-81,-63,-78,100,-86,-95,100,-75,-86,-95,-60,-82,-85,100,100,-90,100,-82,100
45,2022-07-19-15:20:06,100,-68,-78,-83,-65,-87,-80,-82,-68,-80,-96,-86,100,100,-78,-86,-95,-57,-76,-84,-89,100,-84,100,-80,100
46,2022-07-19-15:20:11,100,-80,-87,-92,-68,100,-89,-89,-75,-85,-98,-82,100,100,-74,-93,-96,-67,-78,-85,-90,100,-84,-86,-89,100
47,2022-07-19-15:20:16,100,-74,-78,-93,-71,100,-78,-81,-63,-79,-90,-86,100,100,-76,-85,-96,-60,-81,-85,100,100,-90,-86,-79,100
48,2022-07-19-15:20:21,100,-82,-88,-93,-68,100,-89,100,-75,-85,100,-81,100,100,-73,100,100,-67,-78,100,100,100,100,-86,100,100
49,2022-07-19-15:20:26,100,-74,-78,-92,-71,100,-77,-81,-63,-79,-92,-86,100,100,-76,-86,-96,-67,-81,-86,100,100,-90,-86,-80,100
50,2022-07-19-15:20:31,100,-69,-80,-83,-65,-88,-80,-88,-68,-79,-92,-86,100,100,-78,-86,100,-57,-76,-84,-90,100,-84,100,-80,100
51,2022-07-19-15:20:36,100,-81,-87,-92,-68,100,-87,-89,-75,-85,100,-82,100,100,-74,-96,100,-67,-78,-85,-98,100,-84,-86,-93,100
52,2022-07-19-15:20:41,100,-69,-87,100,-65,100,-89,100,100,-79,100,100,100,100,-78,100,100,-67,-76,100,100,100,-84,-86,100,100
53,2022-07-19-15:20:46,100,-81,-88,-84,-68,-89,-88,-90,-76,-85,100,-82,100,100,-73,-92,100,-57,-78,-85,-97,100,-84,-87,-92,100
54,2022-07-19-15:20:51,100,-74,-78,-93,-71,-91,-78,-81,-75,-79,-92,-85,100,100,-76,-86,100,-60,-81,-84,-94,100,-84,-86,-79,100
55,2022-07-19-15:20:56,100,-70,-80,-84,-65,-88,-80,-89,-67,-79,-94,100,100,100,-78,-94,-96,-57,-77,-84,-90,100,-84,-90,-80,100
56,2022-07-19-15:21:01,100,100,-80,-84,100,100,100,100,-67,-78,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,100
57,2022-07-19-15:21:06,100,-73,-81,-92,-70,100,-82,-80,-68,-80,100,-88,100,100,-79,-86,-96,-58,-77,-83,-87,100,-91,100,-83,100
58,2022-07-19-15:21:11,100,-84,-86,-90,-68,100,-90,-86,-73,-84,-94,-82,100,100,-73,-92,-99,-65,-75,-85,-87,100,-85,-86,-82,100
59,2022-07-19-15:21:16,100,-74,-77,-89,-69,100,-79,-85,-63,-77,-91,-88,100,100,-76,-86,-96,-58,-79,-85,-88,100,-89,-86,-84,100
