index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:26:58,100,100,100,-80,-90,100,-93,-91,100,-80,-57,-80,100,100,-96,-85,100,-85,-85,-82,-72,100,-85,-69,100,100
1,2022-07-19-21:27:03,100,100,100,-66,100,100,-86,-90,100,-65,-52,-88,100,100,-96,-91,100,-88,-86,-87,-73,100,-77,-68,100,100
2,2022-07-19-21:27:08,100,100,100,-71,-88,100,-89,100,100,-65,-58,-87,100,100,100,-91,100,-88,100,-81,-77,100,-82,-70,100,100
3,2022-07-19-21:27:13,100,100,100,-63,100,100,-89,100,100,-73,-52,-91,100,100,-97,-94,100,-96,-85,-83,-77,100,-84,-70,100,100
4,2022-07-19-21:27:18,100,100,100,-68,100,100,-88,-91,100,-67,-55,-86,100,100,-90,-89,100,-86,-85,-86,-87,100,-80,-70,100,100
5,2022-07-19-21:27:23,100,100,100,-63,100,100,-83,100,100,-66,-52,-77,100,100,100,-85,100,100,-85,-88,-73,100,-78,-68,100,100
6,2022-07-19-21:27:28,100,100,100,-67,100,100,-87,-89,100,-75,-52,-90,100,100,-95,-85,100,-86,-86,100,-73,100,-88,-74,100,100
7,2022-07-19-21:27:33,100,100,100,-68,-92,100,-82,100,100,-67,-52,-84,100,100,100,-83,100,-87,-89,-83,-71,100,-83,-68,100,100
8,2022-07-19-21:27:38,100,100,100,-67,-92,100,-83,-87,100,-66,-53,-81,100,100,-93,-81,100,-88,-90,-84,-87,100,-82,-69,100,100
9,2022-07-19-21:27:43,100,100,100,-70,100,100,-82,-88,100,-66,-53,-80,100,100,-89,-87,100,100,-89,-82,-87,100,-84,-72,100,100
10,2022-07-19-21:27:48,100,100,100,-67,100,100,-84,100,100,-74,-53,-79,100,100,-91,-85,100,100,-99,-89,-71,100,-84,-72,100,100
11,2022-07-19-21:27:53,100,100,100,-76,100,100,-90,-89,100,-66,-53,-82,100,100,100,-84,100,-93,-97,-83,-73,100,-79,-72,100,100
12,2022-07-19-21:27:58,100,100,100,-66,100,100,-84,-91,100,-67,-58,-82,100,100,-95,-83,100,100,-87,-87,-73,100,-79,-72,100,100
13,2022-07-19-21:28:03,100,100,100,-66,100,100,-84,100,100,-67,-58,-80,100,100,-96,-91,100,100,-84,-89,-71,100,-83,-69,100,100
14,2022-07-19-21:28:08,100,100,100,-75,-89,100,-84,-87,100,-67,-51,-80,100,100,100,-90,100,-91,-97,100,-86,100,-83,-69,100,100
15,2022-07-19-21:28:13,100,100,100,-67,100,100,-89,-88,100,-74,-53,-80,100,100,100,-83,100,-91,-88,-83,-86,100,-78,-72,100,100
16,2022-07-19-21:28:18,100,100,100,-75,100,100,-84,-87,100,-67,-53,-83,100,100,-96,-85,100,-90,-97,100,-73,100,-85,-69,100,100
17,2022-07-19-21:28:23,100,100,100,-70,100,100,-81,-88,100,-67,-51,-80,100,100,100,100,100,-87,-98,-89,-86,100,-83,-72,100,100
18,2022-07-19-21:28:28,100,100,100,-75,100,100,-89,-88,100,-75,-51,-80,100,100,100,-85,100,-87,-82,-83,-73,100,-83,-72,100,100
19,2022-07-19-21:28:33,100,100,100,-70,-89,100,-84,-88,100,-66,-51,-80,100,100,-92,-85,100,-91,-82,-83,-73,100,-83,-69,100,100
20,2022-07-19-21:28:38,100,100,100,-70,-91,100,-89,-88,100,-74,-51,-80,100,100,-92,-90,100,-87,-82,-89,-74,100,-83,-69,100,100
21,2022-07-19-21:28:43,100,100,100,-75,100,100,-81,-88,100,-67,-53,-82,100,100,100,-83,100,-87,-96,-89,-87,100,-78,-69,100,100
22,2022-07-19-21:28:48,100,100,100,-70,100,100,-81,-88,100,-75,-58,-80,100,100,-92,-90,100,-92,-98,-89,-86,100,-78,-69,100,100
23,2022-07-19-21:28:53,100,100,100,-75,100,100,-89,-87,100,-75,-51,-82,100,100,-92,-85,100,-87,-97,-89,-73,100,-78,-69,100,100
24,2022-07-19-21:28:58,100,100,100,-70,-91,100,-84,-88,100,-67,-53,-80,100,100,-95,-85,100,-91,-88,-83,-71,100,-78,-72,100,100
25,2022-07-19-21:29:03,100,100,100,-66,100,100,-89,-87,100,-75,-51,-80,100,100,100,-90,100,-87,-88,-83,-73,100,-83,-69,100,100
26,2022-07-19-21:29:08,100,100,100,-70,-89,100,-89,100,100,-67,-53,-80,100,100,-96,-85,100,100,-82,-83,-71,100,-82,-69,100,100
27,2022-07-19-21:29:13,100,100,100,-70,100,100,-89,-87,100,-74,-58,-80,100,100,100,-91,100,-87,-88,-87,-73,100,-83,-72,100,100
28,2022-07-19-21:29:18,100,100,100,-75,-94,100,-81,100,100,-74,-58,-80,100,100,100,-83,100,-90,-88,-87,-87,100,-82,-72,100,100
29,2022-07-19-21:29:23,100,100,100,-70,-93,100,-84,100,100,-66,-58,-80,100,100,-96,-91,100,-87,-88,-89,-86,100,-83,-72,100,100
30,2022-07-19-21:29:28,100,100,100,-66,100,100,-84,-87,100,-75,-51,-83,100,100,100,-83,100,-91,-88,-89,-86,100,-83,-72,100,100
31,2022-07-19-21:29:33,100,100,100,-70,-91,100,-89,100,100,-66,-53,-80,100,100,-96,-85,100,-87,-88,-83,-71,100,-83,-69,100,100
32,2022-07-19-21:29:38,100,100,100,-75,100,100,-89,-88,100,-67,-53,-82,100,100,100,-90,100,-87,-88,-87,-71,100,-83,-72,100,100
33,2022-07-19-21:29:43,100,100,100,-75,-93,100,-89,100,100,-67,-51,-80,100,100,-96,-90,100,-91,-82,-89,-73,100,-84,-72,100,100
34,2022-07-19-21:29:48,100,100,100,-70,100,100,-81,-87,100,-74,-58,-80,100,100,100,-91,100,-87,-88,-83,-88,100,-78,-72,100,100
35,2022-07-19-21:29:53,100,100,100,-66,-94,100,-89,100,100,-75,-58,-80,100,100,-92,-90,100,-87,-82,-87,-73,100,-78,-72,100,100
36,2022-07-19-21:29:58,100,100,100,-70,-89,100,-89,-87,100,-76,-53,-80,100,100,-96,-83,100,-91,-82,-83,-87,100,-82,-72,100,100
37,2022-07-19-21:30:03,100,100,100,-66,100,100,-89,100,100,-67,-58,-82,100,100,100,-83,100,-87,-88,-83,-73,100,-83,-72,100,100
38,2022-07-19-21:30:08,100,100,100,-70,-89,100,-84,-87,100,-67,-58,-82,100,100,-92,-90,100,-87,-88,100,-73,100,-83,100,100,100
39,2022-07-19-21:30:13,100,100,100,-66,-89,100,-89,-88,100,-66,-58,-83,100,100,100,-85,100,-91,-82,-88,-71,100,100,-72,100,100
40,2022-07-19-21:30:18,100,100,100,-66,-89,100,-81,-87,100,-66,-58,-82,100,100,100,-85,100,-90,-88,-87,-71,100,-83,-69,100,100
41,2022-07-19-21:30:23,100,100,100,-75,100,100,-83,-87,100,-66,-51,-82,100,100,100,-85,100,-91,-88,-87,-71,100,-83,-69,100,100
42,2022-07-19-21:30:28,100,100,100,-75,-94,100,-89,100,100,-67,-58,-82,100,100,-92,-90,100,-91,-88,-87,-86,100,-78,-72,100,100
43,2022-07-19-21:30:33,100,100,100,-75,-89,100,-89,-89,100,-66,-51,-82,100,100,-92,-85,100,-87,-88,100,-71,100,-78,-69,100,100
44,2022-07-19-21:30:38,100,100,100,-66,100,100,-89,-87,100,-66,-53,-80,100,100,100,-83,100,-91,-88,-83,-71,100,-78,-69,100,100
45,2022-07-19-21:30:43,100,100,100,-66,-94,100,-84,100,100,-75,-51,-80,100,100,100,-90,100,-87,-97,-89,-71,100,-78,-69,100,100
46,2022-07-19-21:30:48,100,100,100,-75,-89,100,-84,-88,100,-66,-53,-80,100,100,-92,-85,100,-90,-97,-83,-71,100,-83,-72,100,100
47,2022-07-19-21:30:53,100,100,100,-70,-89,100,-89,100,100,-74,-58,-80,100,100,100,-90,100,-87,100,-87,-71,100,-84,-72,100,100
48,2022-07-19-21:30:58,100,100,100,-75,100,100,-84,-88,100,-67,-53,-80,100,100,-96,-83,100,-91,-88,-89,-73,100,-78,-72,100,100
49,2022-07-19-21:31:03,100,100,100,-75,100,100,-81,-88,100,-75,-53,-80,100,100,100,-83,100,-91,-88,-87,-73,100,-78,-72,100,100
50,2022-07-19-21:31:08,100,100,100,-75,100,100,-89,100,100,-67,-58,-80,100,100,100,-90,100,-91,-84,100,-73,100,-83,-69,100,100
51,2022-07-19-21:31:13,100,100,100,-75,100,100,-81,-87,100,-67,-51,-82,100,100,-92,-85,100,-90,-82,-87,-86,100,-83,-69,100,100
52,2022-07-19-21:31:18,100,100,100,-70,-89,100,-84,-88,100,-67,-58,100,100,100,-92,-90,100,-91,-84,-89,-71,100,-78,-72,100,100
53,2022-07-19-21:31:23,100,100,100,-66,-89,100,-84,-88,100,-67,-53,-82,100,100,-96,-90,100,100,-97,-83,-73,100,-83,-72,100,100
54,2022-07-19-21:31:28,100,100,100,-70,100,100,-82,-87,100,-67,-53,-80,100,100,-92,-83,100,100,-88,-89,-73,100,-83,-72,100,100
55,2022-07-19-21:31:33,100,100,100,-75,100,100,-81,100,100,-74,-51,-82,100,100,100,100,100,-91,-82,-89,-71,100,-83,-72,100,100
56,2022-07-19-21:31:38,100,100,100,-75,100,100,-82,100,100,-66,-53,-80,100,100,-96,-85,100,-91,-88,-89,-73,100,-84,-72,100,100
57,2022-07-19-21:31:43,100,100,100,-70,-90,100,-84,100,100,-66,-58,-80,100,100,100,-85,100,-91,-83,-83,-71,100,-78,-72,100,100
58,2022-07-19-21:31:48,100,100,100,-70,100,100,-89,100,100,-74,-58,-82,100,100,-95,-85,100,-91,-83,-83,-87,100,-78,-72,100,100
59,2022-07-19-21:31:53,100,100,100,-70,100,100,-84,100,100,-66,-53,-80,100,100,100,-83,100,-93,-88,-89,-73,100,-83,-72,100,100
