index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
10,2022-07-22-13:35:41,-74,-56,100,100,100,100,100,100,100,100,100,100,-70,-80,100,-70,100,100,100,100,100,100,100,-74,100
11,2022-07-22-13:35:46,-79,-56,-78,100,-71,-97,-92,100,-72,100,-89,-86,-72,-80,100,-69,-82,-85,100,100,100,100,100,-72,-79
12,2022-07-22-13:35:51,-89,-57,-84,100,-73,-87,-93,100,-73,100,100,-82,-81,-88,100,-69,-86,-90,100,100,100,100,100,-72,-74
13,2022-07-22-13:35:56,-74,-56,-82,100,-64,100,-94,100,-86,100,100,-87,-70,-79,100,-71,-68,-86,100,100,100,100,100,-74,-80
14,2022-07-22-13:36:01,100,100,-82,100,-73,100,100,100,100,100,100,-82,-70,-88,100,100,100,100,100,100,100,100,100,-73,-80
15,2022-07-22-13:36:06,-76,-56,-83,100,-64,-86,100,100,-88,100,100,-84,-72,-88,100,-72,-68,-84,100,100,100,100,100,-74,-88
16,2022-07-22-13:36:11,-80,-56,-78,100,-70,-88,-93,100,-73,100,100,-87,-73,-80,100,-70,-68,-86,100,100,100,100,100,-72,-82
17,2022-07-22-13:36:16,-88,-57,-85,100,-73,-85,-92,100,-77,100,100,-82,-81,-88,100,-83,-85,-92,100,100,100,100,100,-72,-74
18,2022-07-22-13:36:21,-89,-57,100,100,-73,-87,-92,100,100,100,100,100,-82,-89,100,100,-84,-89,100,100,100,100,100,-73,100
19,2022-07-22-13:36:26,-79,-57,-77,100,-73,-88,-98,-95,-72,100,-90,-86,-81,-88,100,-70,-82,-88,100,100,100,100,100,-72,-74
20,2022-07-22-13:36:31,-74,-56,-82,100,-64,-88,-94,100,-78,100,100,-82,-82,-89,100,-83,-86,100,100,100,100,100,100,-73,-80
21,2022-07-22-13:36:36,-78,-56,-77,100,-71,100,-91,100,-72,100,100,100,-71,-80,100,-69,-83,-85,100,100,100,100,100,-72,-80
22,2022-07-22-13:36:41,-79,-56,-78,100,-71,100,-92,100,-73,100,100,-86,-70,100,100,-69,-82,-91,100,100,100,100,100,-72,-81
23,2022-07-22-13:36:46,-74,-56,-83,100,-71,100,-91,100,-88,100,100,-87,-71,100,100,-70,-68,-86,100,100,100,100,100,-73,-80
24,2022-07-22-13:36:51,-79,-56,-77,100,-73,-87,-94,100,-78,100,-91,-82,-71,-88,100,-82,-86,-91,100,100,100,100,100,-72,-80
25,2022-07-22-13:36:56,-74,-56,-82,100,-64,-86,-93,100,-87,100,100,-86,-70,-80,100,-70,-68,-85,100,100,100,100,100,-74,-74
26,2022-07-22-13:37:01,-74,-56,-82,100,-64,100,-92,100,-88,100,100,-87,-70,-80,100,-70,-68,100,100,100,100,100,100,-73,-80
27,2022-07-22-13:37:06,-89,-57,-84,100,-73,-88,100,100,-77,100,100,-82,-81,-89,100,100,-87,-90,100,100,100,100,100,-74,-74
28,2022-07-22-13:37:11,-78,-56,-78,100,-64,100,-92,100,-73,100,100,-87,-71,-80,100,-70,-83,-86,100,100,100,100,100,-72,-80
29,2022-07-22-13:37:16,-79,-57,-78,100,-73,-87,-92,100,-78,100,-91,-81,-81,-87,100,-69,-86,-91,100,100,100,100,100,-73,-74
30,2022-07-22-13:37:21,-91,-58,-85,100,-73,-85,-93,-100,-78,100,100,-85,-81,-88,100,-82,-86,-91,100,100,100,100,100,-73,-72
31,2022-07-22-13:37:26,-79,-57,-77,100,-73,100,-92,100,-74,100,100,100,-71,-81,100,-69,-80,-90,100,100,100,100,100,-72,-80
32,2022-07-22-13:37:31,-89,-56,-85,100,-73,-88,-94,100,-78,-99,100,-82,-71,-88,100,-83,-85,-89,100,100,100,100,100,-72,-72
33,2022-07-22-13:37:36,-78,-56,-77,100,-64,-91,100,100,-73,100,-92,-86,-71,-79,100,-72,-68,-92,100,100,100,100,100,-72,-84
34,2022-07-22-13:37:41,100,-56,-78,100,-70,-82,100,100,-72,100,-91,100,-72,-80,100,100,100,-92,100,100,100,100,100,-77,-85
35,2022-07-22-13:37:46,-74,-56,-83,100,-65,100,-90,100,-81,100,100,-86,-70,-80,100,100,-69,-85,100,100,100,100,100,-73,-80
36,2022-07-22-13:37:51,-78,-54,-78,100,-72,100,-89,-93,-73,100,100,-92,-71,-82,100,-70,-78,-83,100,100,100,100,100,-72,-80
37,2022-07-22-13:37:56,-73,-56,-84,100,-64,-88,-92,100,-78,100,100,-87,-71,-91,100,-70,-87,-86,100,100,100,100,100,-73,-74
38,2022-07-22-13:38:01,-74,-56,-86,100,-64,100,-94,100,-81,100,100,-83,-70,-81,100,-71,-69,-86,100,100,100,100,100,-74,-81
39,2022-07-22-13:38:06,-93,-57,-84,100,-76,-88,100,100,-78,100,100,-83,-85,-83,100,-84,-84,-89,100,100,100,100,100,-72,-75
40,2022-07-22-13:38:11,-75,-56,-82,100,-63,-88,-93,-96,-87,100,100,-87,-73,-78,100,-74,-68,-84,100,100,100,100,100,-74,-79
41,2022-07-22-13:38:16,-79,-56,-78,100,-71,-93,-90,100,-73,100,100,-87,-81,-83,100,-70,-78,-88,100,100,100,100,100,-72,-74
42,2022-07-22-13:38:21,-89,-57,-86,100,-73,-86,100,-98,-78,100,100,-82,-81,-89,100,-83,-91,-89,100,100,100,100,100,-72,-74
43,2022-07-22-13:38:26,100,-56,100,100,100,100,100,100,-72,100,100,-87,-72,-83,100,-69,-77,-91,100,100,100,100,100,-72,-80
44,2022-07-22-13:38:31,-89,-58,-85,100,-74,-87,-91,100,-78,100,100,-81,-82,-90,100,-83,-80,-92,100,100,100,100,100,-73,-74
45,2022-07-22-13:38:36,-74,-56,-82,100,-64,-87,-96,100,-85,100,100,-87,-70,-80,100,-70,-68,-84,100,100,100,100,100,-73,-80
46,2022-07-22-13:38:41,-79,-56,-78,100,-71,100,100,100,-73,100,-91,-86,-71,-82,100,-69,-78,-80,100,100,100,100,100,-72,-81
47,2022-07-22-13:38:46,-74,100,-82,100,-65,100,-89,100,-78,100,100,-85,-71,-81,100,-70,-68,-84,100,100,100,100,100,-73,-80
48,2022-07-22-13:38:51,-79,-56,-77,100,-71,100,-93,100,-74,100,-94,-87,-71,-84,100,-69,-78,-90,100,100,100,100,100,-72,-81
49,2022-07-22-13:38:56,-89,-57,-86,100,-73,-87,-91,100,-76,100,100,-82,-81,-88,100,-83,-82,-86,100,100,100,100,100,-72,-74
50,2022-07-22-13:39:01,-74,-56,-83,100,-65,100,-90,-92,-85,100,100,-88,-70,-82,100,-71,-67,-83,100,100,100,100,100,-73,-79
51,2022-07-22-13:39:06,100,-57,-85,100,-73,-87,-95,100,-78,100,100,100,-81,100,100,-83,-87,-91,100,100,100,100,100,100,-74
52,2022-07-22-13:39:11,-74,-56,-83,100,-64,-87,100,100,-86,-97,-93,-82,-70,-80,100,-70,-68,-84,100,100,100,100,100,-74,-79
53,2022-07-22-13:39:16,-79,-56,-78,100,-71,-95,100,100,-73,100,-93,-86,-71,-80,100,-69,-83,-92,100,100,100,100,100,-72,-81
54,2022-07-22-13:39:21,-89,-57,-85,100,-73,-88,-96,100,-78,100,100,-82,-81,-88,100,-83,-86,-90,100,100,100,100,100,-73,-74
55,2022-07-22-13:39:26,-79,100,-85,100,-71,100,100,100,100,100,100,100,-81,-80,100,-69,-87,-90,100,100,100,100,100,-72,100
56,2022-07-22-13:39:31,-89,-57,-77,100,-74,100,-93,100,-78,100,-91,-82,-81,-88,100,-83,-86,-91,100,100,100,100,100,-73,-74
57,2022-07-22-13:39:36,-74,-56,-82,100,-64,-87,-92,100,-78,100,100,-86,-70,-79,100,-70,-68,-87,100,100,100,100,100,-73,-80
58,2022-07-22-13:39:41,-78,-56,-77,100,-71,100,100,100,-73,100,-91,-86,-71,-80,100,-69,-82,-92,100,100,100,100,100,-72,-80
59,2022-07-22-13:39:46,-79,-56,-78,100,-65,100,100,100,-73,100,-92,100,-72,100,100,100,-82,-92,100,100,100,100,100,-72,-81
