index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
50,2022-07-22-10:20:44,100,100,100,-84,-85,100,-88,-93,100,-91,-81,-88,100,100,-90,-72,100,-80,-87,-76,-87,100,-53,-86,100,100
51,2022-07-22-10:20:49,100,100,100,-79,-85,100,-87,100,100,-80,-81,-72,100,100,-86,-70,100,-80,-87,-85,-80,100,-53,-86,100,100
52,2022-07-22-10:20:54,100,100,100,-84,-85,100,-88,-93,100,-80,-81,-72,100,100,-86,-72,100,-84,-84,-85,-80,100,-54,-86,100,100
53,2022-07-22-10:20:59,100,100,100,-79,-85,100,-88,-91,100,-80,-93,-72,100,100,-89,-71,100,-84,-84,-85,-80,100,-54,-85,100,100
54,2022-07-22-10:21:04,100,100,100,-79,-85,100,-88,-93,100,-80,-81,-73,100,100,-91,-72,100,-84,-87,-85,-82,100,-53,-84,100,100
55,2022-07-22-10:21:09,100,100,-97,-84,-85,100,-87,-93,100,-91,-81,-73,100,100,-86,-68,100,-84,-84,-84,-86,100,-53,-85,100,100
56,2022-07-22-10:21:14,100,100,100,-84,-85,100,-89,-93,100,-91,-81,-72,100,100,-86,-72,100,-80,-87,-76,100,100,-53,-86,100,100
57,2022-07-22-10:21:19,100,100,100,100,100,100,-88,100,-98,100,-82,-73,100,100,100,-68,100,-81,-87,-84,100,100,100,100,100,100
58,2022-07-22-10:21:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
59,2022-07-22-10:21:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
