index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-18-10:51:50,100,-90,-82,-92,-72,100,-80,-93,-85,-85,-94,-98,100,100,-61,-83,100,-78,-92,-84,-92,100,-85,-88,100,100
1,2022-07-18-10:51:55,100,100,100,100,-72,100,100,-90,100,100,100,100,100,100,-60,100,100,100,-87,100,100,100,-87,100,100,100
2,2022-07-18-10:52:00,100,-93,-82,-90,-72,100,-83,-92,-84,-84,-93,-90,100,100,-57,-82,100,-83,-81,-82,-87,100,-79,-91,100,100
3,2022-07-18-10:52:05,100,-87,-78,-85,-83,100,-86,-100,-87,-81,-92,-81,100,100,-55,-70,100,-79,-81,-74,-90,100,-92,-86,100,100
4,2022-07-18-10:52:10,100,-88,-82,-88,-78,100,-80,-89,-85,-78,-89,-80,100,100,-53,-70,100,-75,-78,-76,-85,100,-78,-86,100,100
5,2022-07-18-10:52:15,100,100,-82,-88,-80,100,-81,100,100,-78,100,100,100,100,100,-64,100,-75,100,100,100,100,100,100,100,100
6,2022-07-18-10:52:20,100,-90,-78,-89,-73,100,-83,-88,-86,-82,-90,-78,100,100,-54,-70,100,-74,-78,-74,-85,100,-79,-87,100,100
7,2022-07-18-10:52:25,100,-89,-82,-84,-72,100,-82,-90,-84,-80,-92,-90,100,100,-62,-77,100,-89,-89,-82,-92,100,-82,-92,100,100
8,2022-07-18-10:52:30,100,-90,-78,-89,-74,100,-84,-89,-86,-81,-93,-79,100,100,-54,-70,100,-73,-74,-75,-89,100,-84,-86,100,100
9,2022-07-18-10:52:35,100,-90,-78,-88,-74,100,-84,100,-85,-81,100,-79,100,100,-54,-70,100,-74,-74,-75,-88,100,-85,-86,100,100
10,2022-07-18-10:52:40,100,-95,-92,-83,-72,100,-82,-92,-89,100,-93,-90,100,100,-61,-77,100,-86,-88,-82,-95,100,-82,-93,100,100
11,2022-07-18-10:52:45,100,-90,-82,-88,-79,100,-79,-89,-86,-78,100,-93,100,100,-54,-65,100,-74,-76,-76,-85,100,-78,-85,100,100
12,2022-07-18-10:52:50,100,-95,-91,-83,-72,100,-82,-91,-88,-78,-89,-90,100,100,-61,-77,100,-86,-88,-82,-96,100,-83,-92,100,100
13,2022-07-18-10:52:55,100,100,-92,-84,-72,100,-82,-92,-89,100,-92,-91,100,100,-61,-77,100,-86,-88,-83,-95,100,-82,100,100,100
14,2022-07-18-10:53:00,100,-92,-82,-89,-79,100,-79,-89,-85,-78,-90,-94,100,100,-53,-65,100,-74,-77,-76,-85,100,-77,-92,100,100
15,2022-07-18-10:53:05,100,-89,-78,-89,-74,100,-82,-88,-85,-81,-93,-79,100,100,-54,-77,100,-86,-74,-76,-96,100,-85,100,100,100
16,2022-07-18-10:53:10,100,-88,-78,-88,-79,100,-84,-89,-86,-78,-90,-93,100,100,-54,-65,100,-73,-76,-75,-85,100,-85,100,100,100
17,2022-07-18-10:53:15,100,-91,-82,-88,-79,100,-79,-90,-86,-78,-89,-94,100,100,-52,-65,100,-73,-77,-76,-85,100,-78,100,100,100
18,2022-07-18-10:53:20,100,-89,-78,-89,-74,100,-84,-89,-85,-81,-92,-78,100,100,-54,-70,100,-73,-74,-76,-90,100,-86,-86,100,100
19,2022-07-18-10:53:25,100,100,-82,-88,-79,100,-79,-89,-86,-78,-89,-92,100,100,-52,-65,100,-74,-76,-76,-85,100,-78,100,100,100
20,2022-07-18-10:53:30,100,-89,-78,-88,-74,100,-84,-90,-89,-81,-94,-78,100,100,-54,-70,100,-74,-75,-75,-94,100,-83,-93,100,100
21,2022-07-18-10:53:35,100,-89,-78,-88,-74,100,-83,-88,-85,-80,100,-78,100,100,-54,-70,100,-73,-75,-76,-89,100,-86,-85,100,100
22,2022-07-18-10:53:40,100,-95,-93,-84,-72,100,-82,-91,-89,100,-93,-90,100,100,-62,-76,100,-86,-88,-83,-94,100,100,-93,100,100
23,2022-07-18-10:53:45,100,-89,-78,-88,-73,100,-84,-89,-85,-81,100,-79,100,100,-54,-70,100,-73,-74,-76,-89,100,-86,-86,100,100
24,2022-07-18-10:53:50,100,-92,-82,-83,-72,100,-78,-89,-86,-97,-89,-91,100,100,-52,-65,100,-87,-76,-82,-97,100,-78,100,100,100
25,2022-07-18-10:53:55,100,-95,-92,-83,-72,100,-83,-91,-90,-95,-92,-90,100,100,-62,-77,100,-86,-88,-82,-96,100,-83,-93,100,100
26,2022-07-18-10:54:00,100,100,-82,-89,-79,100,-78,-90,-84,-79,-89,-93,100,100,-52,-65,100,-73,-76,-75,-84,100,-78,100,100,100
27,2022-07-18-10:54:05,100,100,-90,-99,-73,100,-80,-92,-85,-77,-89,-96,100,100,-63,-83,100,-87,-89,-88,100,100,-86,100,100,100
