index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-21:05:06,100,100,100,-65,-96,100,-87,-91,100,-72,-71,-88,100,100,-98,-84,100,-95,-96,-84,-73,100,-82,-80,100,100
1,2022-07-17-21:05:11,100,100,100,-60,100,100,-91,-96,100,-75,-72,-96,100,100,-97,-85,100,100,-96,-84,-82,100,-84,-82,100,100
2,2022-07-17-21:05:16,100,100,-98,-65,100,100,-86,100,100,-71,-67,-88,100,100,100,-82,100,-82,-84,-85,-73,100,-88,-75,100,100
3,2022-07-17-21:05:21,100,100,100,-60,-92,100,-95,-96,100,-76,-74,-96,100,100,100,-88,100,-97,-96,-87,-82,100,-83,-81,100,100
4,2022-07-17-21:05:26,100,100,100,-61,-88,100,-86,-94,100,-77,-70,-84,100,100,100,-87,100,-84,-86,-82,-78,100,-86,-68,100,100
5,2022-07-17-21:05:31,100,100,100,-59,-93,100,-89,-93,100,-70,-67,-88,100,100,100,-81,100,-83,-86,-85,-76,100,-84,-75,100,100
6,2022-07-17-21:05:36,100,100,100,-61,100,100,100,100,100,-76,-70,-83,100,100,100,-90,100,-85,-86,-83,-77,100,-91,-71,100,100
7,2022-07-17-21:05:41,100,100,100,-59,100,100,-87,-92,100,-71,-68,-88,100,100,100,-82,100,-83,-87,-85,-74,100,-87,-77,100,100
8,2022-07-17-21:05:46,100,100,100,-58,100,100,-89,-96,100,-79,-70,-94,100,100,100,-88,100,-94,-94,-89,-84,100,-84,-85,100,100
9,2022-07-17-21:05:51,100,100,100,-60,-91,100,-92,100,100,-76,-70,-82,100,100,100,-88,100,-85,-87,-82,-76,100,-88,-70,100,100
10,2022-07-17-21:05:56,100,100,100,-59,-96,100,-89,100,100,-80,-70,-96,100,100,100,-88,100,-96,-93,-88,-84,100,-85,-86,100,100
11,2022-07-17-21:06:01,100,100,100,-62,100,100,-89,100,100,-77,-70,-83,100,100,100,-90,100,-85,-88,-82,-76,100,-91,-71,100,100
12,2022-07-17-21:06:06,100,100,100,-58,-92,100,-88,-92,100,-70,-66,-87,100,100,100,-82,100,-83,-87,-83,-76,100,-86,-75,100,100
13,2022-07-17-21:06:11,100,100,100,-58,100,100,-90,-94,100,-78,-69,-96,100,100,100,-88,100,-83,-97,-93,-84,100,-85,-79,100,100
14,2022-07-17-21:06:16,100,100,100,-58,100,100,-87,-90,100,-70,-66,-88,100,100,100,-83,100,-83,-86,-83,-76,100,100,-75,100,100
15,2022-07-17-21:06:21,100,100,100,-58,100,100,-91,-96,100,-78,-69,-87,100,100,100,-88,100,-97,-87,-91,-85,100,-85,-75,100,100
16,2022-07-17-21:06:26,100,100,100,-60,100,100,-91,100,100,-73,-68,-82,100,100,-96,-91,100,-85,-85,-82,-77,100,-91,-70,100,100
17,2022-07-17-21:06:31,100,100,100,-59,-88,100,-87,-91,100,-70,-66,-87,100,100,100,-82,100,-82,-86,-83,-75,100,-87,-75,100,100
18,2022-07-17-21:06:36,100,100,100,-60,100,100,-87,100,100,-73,100,-83,100,100,100,100,100,-83,-87,-84,-76,100,-84,-74,100,100
19,2022-07-17-21:06:41,100,100,100,-58,-90,100,-89,100,100,-70,-68,-87,100,100,100,-83,100,-86,-88,-84,-77,100,-92,-77,100,100
20,2022-07-17-21:06:46,100,100,100,-58,100,100,-89,-96,100,-78,-70,-96,100,100,100,-89,100,-97,-96,-89,-84,100,-85,-78,100,100
21,2022-07-17-21:06:51,100,100,100,-60,-89,100,-89,-95,100,-73,-69,-83,100,100,100,-91,100,-85,-86,-82,-78,100,-91,-71,100,100
22,2022-07-17-21:06:56,100,100,100,-60,-90,100,100,100,100,-73,-69,-83,100,100,100,100,100,-86,-86,-81,-77,100,-90,-71,100,100
23,2022-07-17-21:07:01,100,100,100,-58,-87,100,-90,-96,100,-74,-70,-96,100,100,100,-88,100,-84,-86,-82,-78,100,-84,-71,100,100
24,2022-07-17-21:07:06,100,100,100,-60,100,100,-86,-91,100,-70,-67,-86,100,100,100,-82,100,-83,-87,-82,-76,100,-86,-75,100,100
25,2022-07-17-21:07:11,100,100,100,-59,-94,100,-90,-95,100,-77,-70,-96,100,100,100,-88,100,-94,-93,-90,-86,100,-84,-79,100,100
