index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
28,2022-07-19-20:14:30,100,100,100,-86,-76,100,-92,100,100,-84,-88,-75,100,100,-89,-77,100,-78,-82,-80,-85,100,-64,-85,100,100
29,2022-07-19-20:14:35,100,100,100,-82,-76,100,100,100,100,-83,-88,-60,100,100,-89,-75,100,-78,-82,-80,-85,100,-64,-85,100,100
30,2022-07-19-20:14:40,100,100,-96,-86,-76,100,-85,-93,100,-84,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100
31,2022-07-19-20:14:45,100,100,-98,-82,-76,100,-91,100,100,-83,-88,-60,100,100,-90,-75,100,-78,-82,-72,-85,100,-65,-85,100,100
32,2022-07-19-20:14:50,100,100,-98,-82,-76,100,-86,100,100,-84,-85,-75,100,100,100,-73,100,-82,-82,-76,-86,100,-62,-95,100,100
33,2022-07-19-20:14:55,100,100,100,-86,-76,100,-85,100,100,-84,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100
34,2022-07-19-20:15:00,100,100,100,-82,-82,100,-96,100,100,-92,100,-70,100,100,100,-82,100,-80,100,-72,-83,100,-69,100,100,100
35,2022-07-19-20:15:05,100,100,-97,-86,-76,100,-86,-95,-98,-84,-85,-75,100,100,100,-73,100,-81,-82,-77,-85,100,-62,-94,100,100
36,2022-07-19-20:15:10,100,100,-98,-81,-82,100,-97,100,100,-83,-88,-70,100,100,-90,-75,100,-80,-82,-80,-83,100,-70,-95,100,100
37,2022-07-19-20:15:15,100,100,100,-82,-82,100,100,100,100,-93,-92,-70,100,100,100,-82,100,-80,100,-72,-83,100,-70,100,100,100
38,2022-07-19-20:15:20,100,100,100,-82,-76,100,100,100,100,-83,-87,-60,100,100,-89,-75,100,-78,-82,-80,-85,100,-64,100,100,100
39,2022-07-19-20:15:25,100,100,100,-82,-82,100,-97,100,100,-92,-91,-70,100,100,-89,-83,100,-80,-81,-72,-83,100,-70,-93,100,100
40,2022-07-19-20:15:30,100,100,-97,-86,-76,100,-86,100,100,-85,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-83,100,100
41,2022-07-19-20:15:35,100,100,100,-82,-76,100,-90,100,100,-83,-88,-60,100,100,-89,-75,100,-78,-82,-79,-85,100,-64,-85,100,100
42,2022-07-19-20:15:40,100,100,-98,-87,-76,100,-86,100,-97,-84,-85,-75,100,100,100,-73,100,-81,-82,-77,-86,100,-62,100,100,100
43,2022-07-19-20:15:45,100,100,100,-82,-76,100,-86,-95,-97,-83,-88,-60,100,100,-89,-75,100,-78,-82,-79,-84,100,-65,-85,100,100
44,2022-07-19-20:15:50,100,100,100,-82,-82,100,100,100,100,-92,-92,-70,100,100,-89,-82,100,-80,-82,-72,-82,100,-70,-93,100,100
45,2022-07-19-20:15:55,100,100,-96,-86,-76,100,-86,100,-97,-84,-86,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100
46,2022-07-19-20:16:00,100,100,100,-82,-82,100,100,100,100,-92,-92,-70,100,100,100,-82,100,-80,100,-72,-83,100,-70,100,100,100
47,2022-07-19-20:16:05,100,100,-99,-85,-76,100,-86,-96,100,-85,-86,-74,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-92,100,100
48,2022-07-19-20:16:10,100,100,100,-83,-76,100,-91,100,-98,-83,-87,-60,100,100,100,-75,100,-78,-82,-80,-85,100,-64,-85,100,100
49,2022-07-19-20:16:15,100,100,100,-82,-82,100,-96,100,100,-92,-92,-70,100,100,-89,-82,100,-80,100,-72,-83,100,-70,-94,100,100
50,2022-07-19-20:16:20,100,100,100,-82,100,100,-91,100,100,-83,100,100,100,100,100,-75,100,100,-83,100,-85,100,-64,-85,100,100
51,2022-07-19-20:16:25,100,100,100,-82,-83,100,-90,100,100,-93,-90,-70,100,100,-88,-82,100,-82,-83,-72,-82,100,-70,-85,100,100
52,2022-07-19-20:16:30,100,100,100,-86,-76,100,-87,100,-100,-85,-86,-74,100,100,-96,-75,100,-80,-82,-76,-86,100,-62,-94,100,100
53,2022-07-19-20:16:35,100,100,100,-83,-76,100,-90,100,100,-83,-88,-60,100,100,-89,-75,100,-79,-82,-76,-83,100,-64,-85,100,100
54,2022-07-19-20:16:40,100,100,100,100,-76,100,100,100,100,-84,100,-59,100,100,-88,100,100,-78,-82,-77,-89,100,-65,-84,100,100
55,2022-07-19-20:16:45,100,100,100,-81,-76,100,-91,-96,-98,-83,-90,-74,100,100,100,-75,100,-78,-82,-81,-84,100,-65,100,100,100
56,2022-07-19-20:16:50,100,100,100,-82,-82,100,-98,100,100,-92,-91,-69,100,100,-87,-82,100,-80,-82,-73,-82,100,-71,100,100,100
57,2022-07-19-20:16:55,100,100,-96,-86,-76,100,-86,-96,-100,-84,-86,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-94,100,100
58,2022-07-19-20:17:00,100,100,100,-86,-76,100,-86,100,100,100,100,-75,100,100,100,-73,100,-81,-82,100,-86,100,100,100,100,100
59,2022-07-19-20:17:05,100,100,100,-81,-82,100,-86,100,100,-91,-92,-67,100,100,100,-73,100,-81,-82,-83,-82,100,-62,-93,100,100
