index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
24,2022-07-22-20:50:26,100,-70,-71,100,-76,100,-88,-84,-53,100,100,100,100,-79,100,100,-81,-79,100,100,100,100,100,-96,100
25,2022-07-22-20:50:31,100,-76,-71,100,-76,100,-87,-89,-51,100,100,100,100,-79,100,-93,-72,-74,100,100,100,100,100,-93,100
26,2022-07-22-20:50:36,100,-70,-71,100,-77,100,-87,-86,-53,100,100,100,-98,-80,100,-91,-81,-74,100,100,100,100,100,100,100
27,2022-07-22-20:50:41,100,-70,-71,100,-83,100,-88,-86,-51,100,100,100,100,-79,100,-92,-73,-74,100,100,100,100,100,100,100
28,2022-07-22-20:50:46,100,-70,-71,100,-76,100,-88,-89,-51,100,100,100,100,-80,-97,-94,-81,-74,100,100,100,100,100,-94,100
29,2022-07-22-20:50:51,100,-70,-77,100,-76,100,-88,100,-51,100,100,100,100,-79,100,-91,-73,-74,100,100,100,100,100,-93,100
30,2022-07-22-20:50:56,100,-76,-70,100,-76,100,-87,-84,-51,100,100,100,100,-80,100,-93,-72,-79,100,100,100,100,100,-93,100
31,2022-07-22-20:51:01,100,-70,-77,100,-76,100,-87,-86,-56,100,100,100,-97,-82,100,-91,-82,-74,100,100,100,100,100,100,100
32,2022-07-22-20:51:06,100,-76,-77,100,-83,100,-88,-86,-56,100,100,100,100,-82,100,-93,-81,-71,100,100,100,100,100,-93,100
33,2022-07-22-20:51:11,100,-70,-70,100,-76,100,-87,-84,-51,100,100,100,100,-79,100,-93,-81,-74,100,100,100,100,100,100,100
34,2022-07-22-20:51:16,100,-76,-71,100,-76,100,-88,-84,-56,100,100,100,100,-82,100,100,-82,-79,100,100,100,100,100,-93,100
35,2022-07-22-20:51:21,100,-76,-71,100,-76,100,-87,-84,-56,100,100,100,100,-80,100,-91,-82,-79,100,100,100,100,100,-93,100
36,2022-07-22-20:51:26,100,-70,-77,100,-76,100,100,-88,-51,100,100,100,100,-79,100,-91,-82,-71,100,100,100,100,100,100,100
37,2022-07-22-20:51:31,100,-70,-77,100,-83,100,-88,-86,-51,100,100,100,100,-82,100,-93,-81,-79,100,100,100,100,100,-93,100
38,2022-07-22-20:51:36,100,-76,-71,100,-76,100,-88,-84,-56,100,100,100,100,-79,100,-91,-81,-71,100,100,100,100,100,-93,100
39,2022-07-22-20:51:41,100,-76,-71,100,-76,100,-87,-84,-56,100,100,100,-99,-80,100,-91,-82,-71,100,100,100,100,100,-93,100
40,2022-07-22-20:51:46,100,-76,-70,100,-83,100,-88,-84,-53,100,100,100,100,-79,100,-91,-81,-71,100,100,100,100,100,-93,100
41,2022-07-22-20:51:51,100,-70,-70,100,-83,100,-96,-86,-53,100,100,100,100,-80,100,-91,-81,-79,100,100,100,100,100,100,100
42,2022-07-22-20:51:56,100,-76,-77,100,-76,100,-87,100,-57,100,100,100,100,-80,100,-94,-82,-71,100,100,100,100,100,100,100
43,2022-07-22-20:52:01,100,-76,-77,100,-76,100,-87,-90,-53,100,100,100,100,-82,100,100,-73,-74,100,100,100,100,100,100,100
44,2022-07-22-20:52:06,100,-76,-77,100,-76,100,-88,-86,-56,100,100,100,100,-80,100,-91,-72,-74,100,100,100,100,100,-93,100
45,2022-07-22-20:52:11,100,-70,-71,100,-76,100,-87,-90,-51,100,100,100,100,-79,100,-92,-81,-71,100,100,100,100,100,-94,100
46,2022-07-22-20:52:16,100,-70,-77,100,-76,100,-88,-86,-51,100,100,100,100,-82,100,-91,-81,-74,100,100,100,100,100,100,100
47,2022-07-22-20:52:21,100,-70,-70,100,-76,100,-88,-84,-56,100,100,100,100,-82,100,-93,-73,-79,100,100,100,100,100,-93,100
48,2022-07-22-20:52:26,100,-70,-71,100,-76,100,-88,-86,-56,100,100,100,100,-79,100,-91,-81,-79,100,100,100,100,100,-93,100
49,2022-07-22-20:52:31,100,-70,-77,100,-76,100,-88,-84,-56,100,100,100,100,-80,100,-93,-81,-79,100,100,100,100,100,100,100
50,2022-07-22-20:52:36,100,-70,-70,100,-83,100,-95,-84,-53,100,100,100,100,-79,100,-91,-81,-71,100,100,100,100,100,-93,100
51,2022-07-22-20:52:41,100,-70,-71,100,-83,100,-88,-89,-53,100,100,100,100,-79,100,-93,-82,-74,100,100,100,100,100,100,100
52,2022-07-22-20:52:46,100,-70,-70,100,-83,100,-87,-84,-51,100,100,100,-98,-79,100,-91,-73,-74,100,100,100,100,100,100,100
53,2022-07-22-20:52:51,100,-70,-77,100,-83,100,100,-89,-53,100,100,100,100,-82,100,-94,-72,-79,100,100,100,100,100,100,100
54,2022-07-22-20:52:56,100,-70,-77,100,-76,100,100,-86,-51,100,100,100,-98,-80,100,-94,-73,-79,100,100,100,100,100,-93,100
55,2022-07-22-20:53:01,100,-75,-71,100,-83,100,-88,-84,-51,100,100,100,100,-79,100,-93,-73,-71,100,100,100,100,100,-93,100
56,2022-07-22-20:53:06,100,-76,-77,100,-76,100,-88,-89,-56,100,100,100,100,-79,100,-93,-73,-79,100,100,100,100,100,100,100
57,2022-07-22-20:53:11,100,-70,-71,100,-83,100,-87,-84,-53,100,100,100,100,-80,100,-94,-73,-74,100,100,100,100,100,-93,100
58,2022-07-22-20:53:16,100,-70,-71,100,-83,100,-88,-89,-53,100,100,100,100,-79,100,-93,-81,-74,100,100,100,100,100,-93,100
59,2022-07-22-20:53:21,100,-70,-77,100,-76,100,100,-86,-56,100,100,100,100,-82,100,-93,-82,-79,100,100,100,100,100,-93,100
