index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-20:00:53,100,100,100,-99,-95,100,-94,-98,100,-96,-83,-66,100,100,-97,-97,100,-89,-93,-77,-93,100,-80,-90,100,100
1,2022-07-19-20:00:58,100,100,100,-80,-87,100,100,100,100,-74,-80,-59,100,100,-91,-79,100,-93,-90,-73,-79,100,-70,-87,100,100
2,2022-07-19-20:01:03,100,100,100,-84,-88,100,100,100,100,-75,-80,-52,100,100,-93,-84,100,-80,-97,-72,-83,100,-77,-88,100,100
3,2022-07-19-20:01:08,100,100,100,-83,100,100,100,100,100,-72,-89,-61,100,100,100,-79,100,-87,-91,-75,-77,100,-80,-86,100,100
4,2022-07-19-20:01:13,100,100,100,-82,-90,100,-98,-91,100,-75,100,-62,100,100,-96,-79,100,-83,-90,-72,-84,100,-68,-85,100,100
5,2022-07-19-20:01:18,100,100,100,-79,100,100,100,100,100,-73,-89,-63,100,100,100,-78,100,-81,-95,-72,-78,100,-72,-88,100,100
6,2022-07-19-20:01:23,100,100,100,-83,100,100,100,-93,100,-73,-80,-63,100,100,100,-90,100,-84,-88,-77,-81,100,-86,-88,100,100
7,2022-07-19-20:01:28,100,100,100,-84,-96,100,-91,100,100,-75,-96,-56,100,100,-96,-81,100,-84,-88,-72,-81,100,-87,-86,100,100
8,2022-07-19-20:01:33,100,100,100,-81,100,100,100,-93,100,-75,-89,-63,100,100,-97,-78,100,-84,100,-76,-74,100,-71,100,100,100
9,2022-07-19-20:01:38,100,100,100,-81,100,100,-91,100,100,-74,-89,-63,100,100,100,-78,100,100,-96,-73,-81,100,-72,100,100,100
10,2022-07-19-20:01:43,100,100,100,-83,-95,100,-91,-93,100,-73,-88,-63,100,100,100,-90,100,-82,-96,-72,-74,100,-72,100,100,100
11,2022-07-19-20:01:48,100,100,100,-79,-96,100,-96,100,100,-87,-80,-52,100,100,-92,-81,100,-82,-89,-76,-78,100,-68,-88,100,100
12,2022-07-19-20:01:53,100,100,100,-83,-94,100,100,100,100,-74,-80,-56,100,100,-96,-81,100,-84,100,-73,-81,100,-71,-86,100,100
13,2022-07-19-20:01:58,100,100,100,-81,-93,100,-88,-94,100,-85,-85,-52,100,100,-96,-78,100,-89,-91,-76,-78,100,-72,100,100,100
14,2022-07-19-20:02:03,100,100,100,-81,100,100,-91,100,100,-74,-81,-52,100,100,100,-90,100,-84,-88,-73,-74,100,-72,-86,100,100
15,2022-07-19-20:02:08,100,100,100,-80,100,100,100,-93,100,-87,-89,-63,100,100,100,-78,100,-81,-88,-76,-78,100,-71,-90,100,100
16,2022-07-19-20:02:13,100,100,100,-79,-92,100,-91,100,100,-73,-96,-56,100,100,-96,-78,100,-84,-96,-76,100,100,-68,-91,100,100
17,2022-07-19-20:02:18,100,100,100,-83,100,100,-96,100,100,-87,-81,-63,100,100,100,-94,100,-81,-96,-73,-78,100,-71,-86,100,100
18,2022-07-19-20:02:23,100,100,100,-84,100,100,100,100,100,-87,-89,-56,100,100,100,-78,100,-83,-88,-76,-78,100,-68,-88,100,100
19,2022-07-19-20:02:28,100,100,100,-84,-93,100,100,100,100,-73,-80,-56,100,100,-96,-90,100,-84,-97,-73,-81,100,-72,100,100,100
20,2022-07-19-20:02:33,100,100,100,-84,100,100,100,100,100,-74,-81,-56,100,100,100,-81,100,-82,-88,100,-74,100,-87,-85,100,100
21,2022-07-19-20:02:38,100,100,100,-81,100,100,-91,-93,100,-77,-81,-52,100,100,100,-81,100,-84,-88,-72,-74,100,-85,-87,100,100
22,2022-07-19-20:02:43,100,100,100,-84,-94,100,-91,100,100,-73,100,-56,100,100,100,-78,100,-83,100,-72,-81,100,-70,-86,100,100
23,2022-07-19-20:02:48,100,100,100,-79,100,100,100,100,100,-87,-90,-56,100,100,100,-81,100,-82,100,-77,-81,100,-72,-88,100,100
24,2022-07-19-20:02:53,100,100,100,-84,-96,100,100,-93,100,-73,100,-56,100,100,-95,-78,100,-89,-89,-73,-78,100,-72,100,100,100
25,2022-07-19-20:02:58,100,100,100,-84,-96,100,100,100,100,-73,-96,-56,100,100,100,-90,100,-81,-88,-72,-81,100,-68,100,100,100
26,2022-07-19-20:03:03,100,100,100,-83,-93,100,100,100,100,-73,-81,-52,100,100,100,-90,100,-89,-96,-73,-74,100,-68,100,100,100
27,2022-07-19-20:03:08,100,100,100,-84,-96,100,-91,100,100,-87,-89,-52,100,100,-97,-78,100,-84,-96,-72,-81,100,-68,-91,100,100
28,2022-07-19-20:03:13,100,100,100,-84,-93,100,-91,100,100,-73,100,-63,100,100,100,-90,100,-84,-88,-76,-81,100,-86,-88,100,100
29,2022-07-19-20:03:18,100,100,100,-83,-92,100,-91,-94,100,-73,-81,-56,100,100,-97,-89,100,-84,-88,-72,-81,100,-87,-86,100,100
30,2022-07-19-20:03:23,100,100,100,-79,100,100,100,100,100,-74,-89,-63,100,100,100,-81,100,-89,100,-76,-78,100,-86,-86,100,100
31,2022-07-19-20:03:28,100,100,100,-79,-93,100,100,100,100,-87,-81,-63,100,100,100,-90,100,-82,-96,-73,-81,100,-86,-91,100,100
32,2022-07-19-20:03:33,100,100,100,-84,-96,100,100,100,100,-73,-96,-63,100,100,100,-78,100,-84,-96,-73,-78,100,-86,-91,100,100
33,2022-07-19-20:03:38,100,100,100,-81,100,100,100,-93,100,-75,-96,-56,100,100,100,-81,100,-82,-88,-72,-74,100,-68,100,100,100
34,2022-07-19-20:03:43,100,100,100,-81,100,100,-91,-93,100,-75,-80,-56,100,100,-97,-78,100,-84,-96,-73,-78,100,-72,-91,100,100
35,2022-07-19-20:03:48,100,100,100,-79,-96,100,100,100,100,-73,-81,-56,100,100,100,-81,100,-89,100,-72,-78,100,-86,-88,100,100
36,2022-07-19-20:03:53,100,100,100,-80,-92,100,-91,100,100,-74,-81,-63,100,100,-96,-91,100,-81,-96,-72,-81,100,-72,-86,100,100
37,2022-07-19-20:03:58,100,100,100,-81,100,100,-93,100,100,-87,-81,-63,100,100,100,-88,100,-84,100,-77,-77,100,-72,-88,100,100
38,2022-07-19-20:04:03,100,100,100,-79,-89,100,-90,100,100,-87,-81,-62,100,100,100,-80,100,-82,-96,-73,-74,100,-74,-88,100,100
39,2022-07-19-20:04:08,100,100,100,-80,-93,100,100,-93,100,-83,-88,-52,100,100,100,-78,100,-82,-88,-73,-78,100,-73,-86,100,100
40,2022-07-19-20:04:13,100,100,100,-77,-93,100,-93,100,100,-86,-88,-56,100,100,100,-82,100,-85,100,-73,100,100,-71,-90,100,100
41,2022-07-19-20:04:18,100,100,100,-82,-92,100,-95,100,100,-76,-87,100,100,100,100,-80,100,-90,-91,-72,-81,100,-68,100,100,100
42,2022-07-19-20:04:23,100,100,100,-82,100,100,-92,100,100,-75,-87,-63,100,100,100,-82,100,-83,-88,-72,-77,100,-71,-88,100,100
43,2022-07-19-20:04:28,100,100,100,-84,-93,100,-91,-93,100,-87,-81,-52,100,100,-98,-78,100,-81,-96,-73,-78,100,-68,100,100,100
44,2022-07-19-20:04:33,100,100,100,-84,-95,100,100,-94,100,-73,-96,-52,100,100,-96,-81,100,-82,100,-73,-81,100,-68,-86,100,100
45,2022-07-19-20:04:38,100,100,100,-79,100,100,-91,-93,100,-73,-80,-56,100,100,100,-81,100,-89,-88,-76,-74,100,-68,100,100,100
46,2022-07-19-20:04:43,100,100,100,-81,100,100,-92,-93,100,-87,-89,-63,100,100,-98,-81,100,-89,-88,-73,-81,100,-68,-86,100,100
47,2022-07-19-20:04:48,100,100,100,-79,-95,100,-91,-93,100,-75,-89,-63,100,100,100,-90,100,-89,100,-77,-74,100,-68,-86,100,100
48,2022-07-19-20:04:53,100,100,100,-81,-93,100,100,100,100,-75,-80,-52,100,100,100,-78,100,-84,-96,-73,-81,100,-86,-88,100,100
49,2022-07-19-20:04:58,100,100,100,-84,-95,100,-91,100,100,-75,-89,-52,100,100,100,-78,100,-81,-95,-73,-78,100,-86,-91,100,100
50,2022-07-19-20:05:03,100,100,100,-84,-95,100,-91,100,100,-75,-80,-52,100,100,-96,-79,100,-89,-88,-73,-74,100,-86,-86,100,100
51,2022-07-19-20:05:08,100,100,100,-81,-93,100,-91,100,100,-87,-80,-63,100,100,-98,-79,100,-84,-96,-72,-81,100,-86,-86,100,100
52,2022-07-19-20:05:13,100,100,100,-83,-95,100,-91,100,100,-73,-89,-63,100,100,100,-78,100,-90,-88,-72,-74,100,-86,-88,100,100
53,2022-07-19-20:05:18,100,100,100,-79,-92,100,100,100,100,-73,-89,-56,100,100,-97,-81,100,-82,-97,-73,-74,100,-68,100,100,100
54,2022-07-19-20:05:23,100,100,100,-81,-95,100,-91,100,100,-87,-80,-52,100,100,-96,-90,100,-89,-88,-77,-81,100,-71,100,100,100
55,2022-07-19-20:05:28,100,100,100,-81,100,100,100,100,100,-91,-81,-63,100,100,100,-90,100,-89,-88,-76,-81,100,-68,-86,100,100
56,2022-07-19-20:05:33,100,100,100,-83,-93,100,100,-93,100,-87,-96,-51,100,100,100,-78,100,-81,-88,-72,-81,100,-68,-86,100,100
57,2022-07-19-20:05:38,100,100,100,-79,-95,100,-90,100,100,-73,-80,-63,100,100,100,-78,100,-81,-88,-72,-74,100,-72,-86,100,100
58,2022-07-19-20:05:43,100,100,100,-84,100,100,-91,100,100,-75,-80,-56,100,100,100,-81,100,-84,-88,-73,-78,100,-72,-86,100,100
59,2022-07-19-20:05:48,100,100,100,-81,-96,100,-91,100,100,-75,-80,-52,100,100,100,-81,100,-84,-88,-73,-81,100,-68,-86,100,100
