index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-22:31:51,100,-98,-96,-87,-91,100,-82,-90,100,-86,-89,-96,100,100,-85,-78,100,-85,-94,-55,-82,100,-80,-88,100,100
1,2022-07-17-22:31:56,100,100,100,-86,-92,100,-86,-95,100,-84,-90,-93,100,100,-89,-80,100,-87,100,-52,-68,100,-74,-83,100,100
2,2022-07-17-22:32:01,100,100,100,-97,-89,100,-85,100,100,-88,-80,-77,100,100,-91,-77,100,-80,-91,-50,-85,100,-76,-82,100,100
3,2022-07-17-22:32:06,100,100,100,-89,-92,100,-94,100,100,-84,-92,-94,100,100,-89,-82,100,-91,100,-52,-68,100,-87,-83,100,100
4,2022-07-17-22:32:11,100,100,100,-82,-91,100,-83,-94,100,-82,-81,-80,100,100,-90,-77,100,-81,-91,-50,-66,100,-73,-84,100,100
5,2022-07-17-22:32:16,100,100,100,-78,100,100,-83,-92,100,-77,-89,-81,100,100,-87,-84,100,-85,-88,-50,-74,100,-77,-82,100,100
6,2022-07-17-22:32:21,100,100,100,-88,-93,100,-91,-94,100,-82,-88,-87,100,100,-90,-78,100,-86,100,-52,-68,100,100,-84,100,100
7,2022-07-17-22:32:26,100,100,100,-78,100,100,-83,-91,100,-76,100,-80,100,100,-88,-83,100,-86,-88,-49,-73,100,-77,-82,100,100
8,2022-07-17-22:32:31,100,100,100,-88,-93,100,-92,-93,100,-82,-88,-87,100,100,-89,-78,100,-86,-88,-52,-69,100,-89,-84,100,100
9,2022-07-17-22:32:36,100,100,100,-82,-93,100,-84,-94,100,-81,-81,-80,100,100,-87,-75,100,-80,100,-50,-67,100,-72,-82,100,100
