index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
23,2022-07-19-18:00:11,100,-81,-81,-80,-73,100,-84,-81,-84,-91,-90,-80,100,100,-80,-82,100,-60,-74,-81,-91,100,-80,-86,100,100
24,2022-07-19-18:00:16,100,-87,-81,-84,-72,100,-84,-81,-84,-91,-90,-81,100,100,-80,-89,100,-60,-79,-81,100,100,-86,-87,-93,100
25,2022-07-19-18:00:21,100,-87,-78,-80,-72,100,-84,-81,-84,-79,100,-82,100,100,-80,-82,100,-63,-64,-79,100,100,-80,-87,100,100
26,2022-07-19-18:00:26,100,-88,-81,-80,-81,100,-84,-87,-85,-92,100,-81,100,100,-86,-89,100,-60,-79,-86,100,100,-80,-86,-94,100
27,2022-07-19-18:00:31,100,-87,-80,-80,-77,100,-85,100,-88,-79,-91,-81,100,100,-80,-82,100,-63,-79,-81,100,100,-80,-86,100,100
28,2022-07-19-18:00:36,100,-88,-81,-83,-73,100,-84,-78,-85,-91,-90,-81,100,100,-85,-82,100,-60,-79,-81,100,100,-80,-86,100,100
29,2022-07-19-18:00:41,100,-88,-80,-80,-81,100,-84,-87,-88,-91,-90,-80,100,100,-80,-89,100,-63,-79,-79,100,100,-80,-86,-94,100
30,2022-07-19-18:00:46,100,-81,-81,-95,-73,100,-82,-78,-84,-87,100,-84,100,100,-85,-89,100,-62,-64,-83,100,100,-85,-86,100,100
31,2022-07-19-18:00:51,100,-81,-81,-82,-82,100,-84,-88,-88,-93,100,-84,100,100,-85,-84,100,-63,-74,-84,100,100,-79,-86,-94,100
32,2022-07-19-18:00:56,100,-87,-81,-80,-73,100,100,-78,-87,-90,-92,-83,100,100,-86,-80,100,-62,-74,-79,-93,100,-79,-86,-94,100
33,2022-07-19-18:01:01,100,-87,-78,-95,-74,100,-84,-81,-88,-89,100,-80,100,100,-79,-89,100,-60,-79,-85,100,100,-80,-88,-94,100
34,2022-07-19-18:01:06,100,-79,-77,-93,-79,100,-84,-88,-80,-91,100,-81,100,100,-84,-89,100,-61,-64,-79,100,100,-80,-87,100,100
35,2022-07-19-18:01:11,100,-80,-81,-80,-73,100,-84,-81,-88,-79,-90,-82,100,100,-85,100,100,-63,-79,-79,100,100,-86,-86,100,100
36,2022-07-19-18:01:16,100,-87,-81,-84,-77,100,-85,-87,-83,-91,-90,-80,100,100,-85,-85,100,-60,100,-79,100,100,-80,-86,-93,100
37,2022-07-19-18:01:21,100,-80,-81,-80,-77,100,-84,-81,-88,-79,-91,-81,100,100,-85,-82,100,-63,-74,-79,100,100,-79,-86,100,100
38,2022-07-19-18:01:26,100,-88,-81,-94,-77,100,-84,-78,-82,-91,-91,-81,100,100,-80,-85,100,-60,-74,-81,100,100,-80,-86,-94,100
39,2022-07-19-18:01:31,100,-80,-77,-94,-77,100,-84,-81,-82,-88,100,-81,100,100,-76,-90,100,-63,-79,100,100,100,-86,-86,-94,100
40,2022-07-19-18:01:36,100,-80,-81,-84,-72,100,-85,-81,-82,-79,-91,-82,100,100,-86,-85,100,-62,-74,-79,-97,100,-86,-86,-93,100
41,2022-07-19-18:01:41,100,-80,-81,-84,-77,100,-84,-88,-83,-89,-89,-81,100,100,-76,-89,100,-62,-79,-79,100,100,-79,-86,-94,100
42,2022-07-19-18:01:46,100,-81,-81,-84,-77,100,-84,-87,-83,-79,-91,-81,100,100,-80,-85,100,-63,-64,-79,-91,100,-80,-87,-94,100
43,2022-07-19-18:01:51,100,-80,-81,-83,-72,100,-84,-81,-84,-79,-91,-80,100,100,-85,-89,100,-63,-74,-86,100,100,-86,-86,-92,100
44,2022-07-19-18:01:56,100,-87,-77,-80,-72,100,-83,-88,-84,-79,-91,-80,100,100,-81,-88,-101,-63,-80,-86,-97,100,-80,-86,-95,100
45,2022-07-19-18:02:01,100,-81,-78,-93,-74,100,-86,-89,-83,-80,100,-85,100,100,-76,-76,100,-62,-74,-85,100,100,-79,-88,-94,100
46,2022-07-19-18:02:06,100,-81,-78,-83,-77,100,-84,-82,-82,-91,100,-79,100,100,-76,-82,100,-60,-80,-79,100,100,-80,-86,-94,100
47,2022-07-19-18:02:11,100,-87,-77,-93,-77,100,-84,-78,-87,-78,100,-85,100,100,-76,-89,100,-62,-79,-79,100,100,-80,-87,100,100
48,2022-07-19-18:02:16,100,-80,-81,-84,-77,100,-84,-81,-84,-78,-91,-81,100,100,-76,-89,100,-60,-74,-86,100,100,-80,100,-94,100
49,2022-07-19-18:02:21,100,-81,-81,-80,-77,100,-84,-78,-82,-88,-90,-81,100,100,-80,-85,100,-62,-64,-79,100,100,-80,-86,-94,100
50,2022-07-19-18:02:26,100,-81,-80,-84,-77,100,-84,-78,-82,-78,-91,-81,100,100,-86,-82,100,-63,-74,-86,100,100,-80,-86,100,100
51,2022-07-19-18:02:31,100,-87,-81,-93,-72,100,-84,-78,-84,-89,100,-81,100,100,-85,-82,100,-60,-74,-86,100,100,-80,-87,-94,100
52,2022-07-19-18:02:36,100,-80,-81,-84,-77,100,-85,-78,-88,-79,100,-81,100,100,-85,100,100,-60,-74,-81,100,100,-80,100,100,100
53,2022-07-19-18:02:41,100,-80,-81,-84,-72,100,-84,-78,-83,-88,100,-81,100,100,-80,-89,100,-62,-64,-79,100,100,-86,-86,100,100
54,2022-07-19-18:02:46,100,-81,-81,-84,-72,100,-84,-87,-88,-88,-90,-82,100,100,-80,-85,100,-62,-79,-79,-91,100,-86,-86,-94,100
55,2022-07-19-18:02:51,100,-87,-81,-84,-72,100,-85,-81,-88,-79,-91,-81,100,100,-80,-89,100,-60,-79,-81,100,100,-80,-86,100,100
56,2022-07-19-18:02:56,100,-86,-80,-80,-81,100,-85,-78,-83,-89,100,-81,100,100,-76,100,100,-63,-75,-86,100,100,-86,-86,-94,100
57,2022-07-19-18:03:01,100,-88,-81,-84,-73,100,-83,-78,-88,-88,-91,-82,100,100,-76,-85,100,-62,-75,-81,-91,100,-86,-86,-95,100
58,2022-07-19-18:03:06,100,-81,-77,-93,-77,100,-84,-87,-84,-88,100,-81,100,100,-80,-85,100,-60,-64,-81,-91,100,-79,-86,-95,100
59,2022-07-19-18:03:11,100,-81,-77,-84,-77,100,-84,-78,-83,-91,100,-82,100,100,-80,-82,100,-62,-64,-79,-91,100,-80,-86,-94,100
