index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
10,2022-07-19-18:07:04,100,100,-77,-86,-71,-96,-88,-88,-66,-87,-92,-73,100,100,-70,-87,100,-67,-72,-85,-87,100,-78,-85,-98,-99
11,2022-07-19-18:07:09,100,-86,-74,-85,-72,100,-79,-85,-62,-85,-92,-74,100,100,-69,-93,100,-61,-73,100,-88,100,-79,-88,-91,-96
12,2022-07-19-18:07:14,100,-72,-83,-93,-73,-94,-84,-81,-73,-85,-93,-82,100,100,-72,-88,100,-67,-74,-87,-86,100,-85,-88,-92,-97
13,2022-07-19-18:07:19,100,-85,-77,100,-72,-95,-88,-88,-65,-87,-94,-72,100,100,-69,-85,100,-59,-77,-85,-82,100,-79,-82,-87,100
14,2022-07-19-18:07:24,100,-73,-74,-93,-84,100,100,-81,-62,-85,100,-74,100,100,-78,-88,100,-61,-76,100,-87,100,-85,-89,-87,-98
15,2022-07-19-18:07:29,100,-72,-83,-93,-72,100,-83,-83,-73,-84,100,-74,100,100,-72,-93,100,-61,-73,-85,-86,100,-85,-85,-90,100
16,2022-07-19-18:07:34,100,-80,-82,-93,-73,100,-87,-88,-66,-86,-97,-81,100,100,-72,-84,100,-68,-72,-88,-87,100,-85,-88,-87,100
17,2022-07-19-18:07:39,100,-76,-76,-85,-72,-93,-77,-88,-62,-85,100,-72,100,100,-70,-84,100,-59,-73,-85,-87,100,-79,-88,-94,100
18,2022-07-19-18:07:44,100,-72,-74,-85,-79,100,-77,-82,-62,-84,-92,-74,100,100,-72,-87,100,-61,-72,-87,-87,100,-79,-85,-88,100
19,2022-07-19-18:07:49,100,-76,-83,100,-72,100,-83,-93,-65,-85,-91,-87,100,100,-73,-84,100,-67,-72,-85,-90,100,-79,-85,-91,100
20,2022-07-19-18:07:54,100,-76,-76,-92,-73,100,-87,-88,-65,-85,-92,-72,100,100,-70,-84,100,-59,-72,100,-87,100,-79,-88,-89,100
21,2022-07-19-18:07:59,100,-73,-74,-85,-72,100,-87,-83,-65,-84,-96,-73,100,100,-72,-84,100,-61,-72,-87,-87,100,-84,-85,-89,100
22,2022-07-19-18:08:04,100,-84,-83,-93,-72,-95,-87,-88,-65,-86,-96,-81,100,100,-77,-88,100,-59,-77,-85,-82,100,-85,-88,-91,100
23,2022-07-19-18:08:09,100,-76,-76,-93,-72,100,-83,-88,-73,-85,-92,-73,100,100,-70,-84,100,-59,-73,-85,-82,100,-79,-85,-91,100
24,2022-07-19-18:08:14,100,-73,-75,-93,-79,-94,-83,-81,-66,-84,-91,-74,100,100,-77,100,100,-61,-72,-85,-87,100,-85,-88,-89,100
25,2022-07-19-18:08:19,100,-73,-83,-86,-72,-95,-87,-82,-66,-84,100,-73,100,100,-72,-84,100,-67,-73,-88,-87,100,-79,100,-97,100
26,2022-07-19-18:08:24,100,-84,-83,-93,-73,-94,-77,-88,-62,-86,100,-81,100,100,-77,-87,100,-67,-77,100,-82,100,-85,-88,-91,100
27,2022-07-19-18:08:29,100,-76,-74,-86,-79,-94,-87,-88,-65,-86,-92,-74,100,100,-70,-84,100,-59,-72,-85,-87,100,-79,-85,-91,-101
28,2022-07-19-18:08:34,100,-73,-83,-85,-79,100,-78,-81,-62,-84,-96,-74,100,100,-72,-84,100,-61,-72,100,-87,100,-85,-89,-89,100
29,2022-07-19-18:08:39,100,-72,-83,-85,-72,-94,-77,-81,-73,-86,-96,-81,100,100,-77,-88,100,-67,-77,100,-82,100,-84,-88,-91,-100
30,2022-07-19-18:08:44,100,-76,-76,-92,-73,-95,-87,-88,-66,-84,-91,-73,100,100,-70,-84,100,-59,-73,-85,-87,100,-79,-85,-89,100
31,2022-07-19-18:08:49,100,-73,-74,-85,-79,100,-87,100,-62,-84,-92,-74,100,100,-72,-84,100,-61,-72,-87,-87,100,-84,-88,-91,100
32,2022-07-19-18:08:54,100,-84,-82,-93,-79,-95,-87,-88,-73,-86,-92,-81,100,100,-78,-88,100,-67,-77,-85,-82,100,-79,-85,-97,100
33,2022-07-19-18:08:59,100,-76,-83,-93,-72,100,-87,-88,-66,-85,-92,-72,100,100,-70,-84,100,-59,-73,100,-87,100,-79,-85,-91,100
34,2022-07-19-18:09:04,100,-72,-83,-85,-72,-95,-78,-81,-62,-86,-92,-81,100,100,-77,-87,100,-67,-77,100,-82,100,100,100,-89,100
35,2022-07-19-18:09:09,100,-84,-74,-85,-79,100,-87,-88,-62,-86,-96,-74,100,100,-77,-87,100,-61,-72,-85,-87,100,-85,-85,-89,100
36,2022-07-19-18:09:14,100,-76,-83,-93,-72,100,-83,-89,-73,-86,-92,-81,100,100,-77,-87,100,-67,-72,-85,-82,100,-84,-85,-91,100
37,2022-07-19-18:09:19,100,-73,-76,-92,-73,-94,-87,-81,-66,-85,-95,-73,100,100,-72,-84,100,-59,-72,-85,-87,100,-79,100,-89,-100
38,2022-07-19-18:09:24,100,-84,-74,-85,-79,100,-77,-88,-62,-86,100,-74,100,100,-72,-87,100,-61,-72,-87,-87,100,-84,-85,-89,100
39,2022-07-19-18:09:29,100,-84,-83,-85,-72,100,-77,-88,-73,-86,-91,-81,100,100,-77,-84,100,-67,-77,-85,-83,100,-85,100,-91,100
40,2022-07-19-18:09:34,100,-76,-76,-93,-72,100,-87,-89,-66,-86,-91,-73,100,100,-70,-84,100,-61,-73,100,-87,100,-79,-84,-91,100
41,2022-07-19-18:09:39,100,-73,-75,-85,-79,-94,-87,-82,-62,-84,100,-74,100,100,-72,100,100,-62,-73,100,-87,100,-85,-88,-89,100
42,2022-07-19-18:09:44,100,-85,-83,-86,-73,100,-88,-88,-73,-86,-92,-81,100,100,-78,-88,100,-67,-74,-85,-87,100,-79,-88,-91,100
43,2022-07-19-18:09:49,100,-76,-77,-93,-73,100,-88,-88,-66,-84,100,-72,100,100,-70,-93,100,-59,-73,100,-82,100,-79,-85,-91,100
44,2022-07-19-18:09:54,100,-73,-77,-85,-79,100,-83,-89,-66,-85,-92,-73,100,100,-70,-84,100,-59,-73,-85,-86,100,-85,-88,-97,100
45,2022-07-19-18:09:59,100,-84,-75,-93,-79,-94,-78,-88,-62,-84,100,-74,100,100,-78,-84,100,-62,-73,-85,-87,100,-85,-88,-91,100
46,2022-07-19-18:10:04,100,-85,-83,-86,-73,100,-87,-89,-66,-86,-96,-81,100,100,-78,-87,100,-67,-77,100,-82,100,-84,-88,-89,100
47,2022-07-19-18:10:09,100,-84,-76,-93,-72,-95,-78,-89,-62,-85,-92,-73,100,100,-72,-88,100,-59,-77,-88,-87,100,-79,-85,-90,100
48,2022-07-19-18:10:14,100,-73,-82,-92,-79,100,-77,-88,-62,-85,-92,-73,100,100,-72,-88,100,-61,-77,100,-82,100,-79,-92,-89,100
49,2022-07-19-18:10:19,100,-85,-77,-92,-72,-94,-78,-88,-66,-86,-92,-81,100,100,-78,-88,100,-67,-73,-88,-87,100,-85,-89,-89,100
50,2022-07-19-18:10:24,100,-84,-74,-85,-79,100,-78,-81,-62,-86,100,-74,100,100,-70,-84,100,-59,-73,-85,-87,100,-79,-88,100,100
51,2022-07-19-18:10:29,100,-76,-83,-93,-79,100,-87,-88,-73,-86,-91,-81,100,100,-72,-87,100,-67,-75,-85,-86,100,-84,-88,-90,100
52,2022-07-19-18:10:34,100,-76,-76,-93,-72,100,-87,-81,-66,-84,100,-74,100,100,-70,-93,100,-67,-77,-85,-82,100,-85,-85,-90,100
53,2022-07-19-18:10:39,100,-76,-75,-93,-79,100,-87,-88,-62,-84,-91,-81,100,100,-72,-84,100,-59,-72,100,-86,100,-85,-88,-89,100
54,2022-07-19-18:10:44,100,-73,-84,-93,-72,-94,-83,-81,-65,-86,100,-73,100,100,-77,-87,100,-67,-77,-85,-82,100,-79,-85,-90,100
55,2022-07-19-18:10:49,100,-76,-76,-85,-72,-96,100,-81,-62,-84,100,-74,100,100,-70,-87,100,-59,-72,-88,-87,100,-84,-84,-89,100
56,2022-07-19-18:10:54,100,-84,-76,100,-79,100,-77,-88,-62,-86,100,-74,100,100,-72,-84,100,-59,-72,-85,-82,100,-79,-88,-89,100
57,2022-07-19-18:10:59,100,-84,-76,-90,-73,-95,-77,-88,-73,-85,100,-74,100,100,-72,-84,100,-59,-73,-85,-82,100,-84,-88,-91,100
58,2022-07-19-18:11:04,100,-73,-75,-85,-72,-95,-88,-88,-62,-84,-92,-74,100,100,-72,-84,100,-61,-77,-88,-82,100,-85,-89,-89,100
59,2022-07-19-18:11:09,100,-73,-83,-85,-73,-94,-83,-88,-73,-85,100,-73,100,100,-70,-84,100,-67,-77,-88,-87,100,-79,-85,-96,100
