index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:24:48,100,100,100,-76,-88,100,-82,-92,100,-80,-60,-78,100,100,100,-84,100,-95,-85,-82,-70,100,-85,-88,100,100
1,2022-07-19-21:24:53,100,100,100,-76,100,100,100,100,100,-86,-54,-89,100,100,100,-84,100,100,-83,-85,-68,100,100,-72,100,100
2,2022-07-19-21:24:58,100,100,100,-73,-92,100,-81,-88,100,-72,-60,-84,100,100,100,-85,100,100,100,-81,-67,100,-88,-84,100,100
3,2022-07-19-21:25:03,100,100,100,-76,100,100,-101,100,100,-81,-59,-77,100,100,100,-88,100,100,-91,-80,-71,100,-83,-79,100,100
4,2022-07-19-21:25:08,100,100,-96,-76,100,100,-83,100,100,-80,-60,-80,100,100,100,-83,100,-98,-81,-77,-66,100,-84,-73,100,100
5,2022-07-19-21:25:13,100,100,100,-83,100,100,100,100,100,100,-62,-76,100,100,100,-90,100,100,-90,100,-71,100,-83,100,100,100
6,2022-07-19-21:25:18,100,100,100,-78,100,100,-83,100,100,-80,-59,-82,100,100,100,-85,100,100,-84,-76,-66,100,-86,-74,100,100
7,2022-07-19-21:25:23,100,100,100,-73,100,100,-82,-90,100,-73,-62,-81,100,100,100,-85,100,-96,-87,-82,-67,100,-84,-74,100,100
8,2022-07-19-21:25:28,100,100,100,-73,100,100,-83,-90,100,-80,-59,-77,100,100,100,-92,100,-96,-90,100,-71,100,-82,-81,100,100
9,2022-07-19-21:25:33,100,100,100,-78,100,100,-85,100,100,-90,-60,-80,100,100,100,-94,100,100,-84,-76,-66,100,100,-74,100,100
10,2022-07-19-21:25:38,100,100,100,-73,100,100,-82,-88,100,-73,-61,-83,100,100,100,-86,100,100,-87,-77,-67,100,-89,-86,100,100
11,2022-07-19-21:25:43,100,100,100,-73,100,100,-82,-94,100,-80,-59,-77,100,100,100,-88,100,-96,-89,-81,-70,100,-84,-81,100,100
12,2022-07-19-21:25:48,100,100,100,-78,100,100,-84,100,100,-94,-60,-80,100,100,100,-84,100,-98,-82,-77,-66,100,-85,-74,100,100
13,2022-07-19-21:25:53,100,100,100,-73,100,100,100,-96,100,-80,100,-77,100,100,100,-89,100,-97,-82,100,-66,100,100,-82,100,100
14,2022-07-19-21:25:58,100,100,100,-73,100,100,-84,-98,100,-91,-60,-80,100,100,100,-84,100,100,-90,-77,-66,100,-84,-74,100,100
15,2022-07-19-21:26:03,100,100,100,-73,-94,100,-82,100,100,-73,-61,-83,100,100,100,-87,100,100,-87,-81,-66,100,-86,-86,100,100
16,2022-07-19-21:26:08,100,100,100,-73,100,100,-82,-96,100,-79,-59,-76,100,100,100,-89,100,-98,-91,-81,-71,100,-83,-82,100,100
17,2022-07-19-21:26:13,100,100,100,100,100,100,100,-96,100,100,100,-83,100,100,100,100,100,100,100,-81,-71,100,100,100,100,100
18,2022-07-19-21:26:18,100,100,100,-73,100,100,-81,-96,100,-80,-59,-77,100,100,100,-87,100,100,-89,-80,-71,100,-83,-87,100,100
19,2022-07-19-21:26:23,100,100,100,-73,100,100,-85,-96,100,-94,-60,-80,100,100,100,-84,100,100,-89,-77,-65,100,-86,-74,100,100
20,2022-07-19-21:26:28,100,100,100,-73,100,100,-82,-89,100,-73,-61,-82,100,100,100,-87,100,100,-87,-81,-67,100,-86,-87,100,100
21,2022-07-19-21:26:33,100,100,100,-73,100,100,100,100,100,-73,-61,100,100,100,100,-86,100,100,100,-81,-67,100,100,100,100,100
22,2022-07-19-21:26:38,100,100,100,-73,100,100,-84,-88,100,-73,-60,-82,100,100,100,-86,100,100,-82,-81,-67,100,-86,-74,100,100
