index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
20,2022-07-23-16:09:37,-74,-76,100,100,-78,-71,100,100,100,100,100,-72,-64,100,100,-69,100,100,100,100,100,100,100,-88,-65
21,2022-07-23-16:09:42,-74,-76,100,100,-78,-72,100,100,100,100,100,-72,-65,100,100,100,100,100,100,100,-82,100,100,-82,-65
22,2022-07-23-16:09:47,-84,100,100,100,-86,-80,100,100,100,100,100,-83,-76,100,100,-61,100,100,100,100,-90,100,100,-88,-76
23,2022-07-23-16:09:52,-73,-76,100,100,-78,-72,100,100,100,100,100,-75,-65,100,100,-70,100,100,100,100,-83,100,100,-82,-64
24,2022-07-23-16:09:57,-83,-76,100,100,-76,-80,100,100,100,100,100,-75,-64,100,100,-60,100,100,100,100,-80,100,100,-82,-76
25,2022-07-23-16:10:02,-83,100,100,100,-86,-80,100,100,100,100,100,-82,100,100,100,-61,100,100,100,100,100,100,100,-87,-76
26,2022-07-23-16:10:07,-76,100,100,100,100,-72,100,100,100,100,100,-75,-63,100,100,-60,100,100,100,100,-80,100,100,-83,-72
27,2022-07-23-16:10:12,-85,-76,100,100,-86,-80,100,100,100,100,100,-82,-77,100,100,-60,100,100,100,100,-80,100,100,-88,-76
28,2022-07-23-16:10:17,-76,-75,100,100,-78,-72,100,100,100,100,100,-73,-65,100,100,-61,100,100,100,100,-80,100,100,-82,-73
29,2022-07-23-16:10:22,-76,-75,100,100,-76,-72,100,100,100,100,100,-74,-64,100,100,-60,100,100,100,100,-80,100,100,-82,-74
30,2022-07-23-16:10:27,-74,-76,100,100,-78,-72,100,100,100,100,100,-72,-65,100,100,-69,100,100,100,100,-81,100,100,-82,-65
31,2022-07-23-16:10:32,-76,-75,100,100,-76,-72,100,100,100,100,100,-75,-64,100,100,-61,100,100,100,100,-80,100,100,-83,-73
32,2022-07-23-16:10:37,-83,-76,100,100,-85,-80,100,100,100,100,100,-82,-76,100,100,-61,100,100,100,100,100,100,100,-88,-76
33,2022-07-23-16:10:42,-77,-77,100,100,-81,-71,100,100,100,100,100,-71,-65,-99,100,-69,100,100,100,100,-81,100,100,-81,-65
34,2022-07-23-16:10:47,-83,100,100,100,-86,100,100,100,100,100,100,-82,-77,100,100,-61,100,100,100,100,100,100,100,100,-75
35,2022-07-23-16:10:52,-74,100,100,100,-77,-70,100,100,100,100,100,-73,-66,100,100,-69,100,100,100,100,-82,100,100,-82,-66
36,2022-07-23-16:10:57,-75,-76,100,100,-76,100,100,100,100,100,100,-74,-64,100,100,-62,100,100,100,100,-80,100,100,-79,-66
37,2022-07-23-16:11:02,-84,100,100,100,-86,-80,100,100,100,100,100,-82,-76,100,100,-61,100,100,100,100,100,100,100,-89,-77
38,2022-07-23-16:11:07,-76,100,100,100,-76,-72,100,100,100,100,100,-75,-64,100,100,-61,100,100,100,100,-81,100,100,-82,100
39,2022-07-23-16:11:12,-83,-75,100,100,-85,-80,100,100,100,100,100,-83,-77,100,100,-62,100,100,100,100,-80,100,100,-87,-76
40,2022-07-23-16:11:17,-73,-76,100,100,-85,-71,100,100,100,100,100,-72,-65,100,100,-69,100,100,100,100,100,100,100,-82,-65
41,2022-07-23-16:11:22,-76,-75,100,100,-76,-72,100,100,100,100,100,-75,-64,100,100,-60,100,100,100,100,-80,100,100,-83,-72
42,2022-07-23-16:11:27,100,100,100,100,-78,-72,100,100,100,100,100,-72,-65,100,100,100,100,100,100,100,-80,100,100,-82,100
43,2022-07-23-16:11:32,-74,-77,100,100,-76,-72,100,100,100,100,100,-75,-65,100,100,-61,100,100,100,100,-80,100,100,-82,-65
44,2022-07-23-16:11:37,-83,-76,100,100,-85,100,100,100,100,100,100,-82,-77,100,100,-61,100,100,100,100,100,100,100,-88,-76
45,2022-07-23-16:11:42,-74,-77,100,100,-78,-72,100,100,100,100,100,-72,-66,100,100,-69,100,100,100,100,-80,100,100,-82,-64
46,2022-07-23-16:11:47,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100
47,2022-07-23-16:11:52,-73,100,100,100,-78,-72,100,100,100,100,100,-72,-65,100,100,-69,100,100,100,100,-80,100,100,-89,-76
48,2022-07-23-16:11:57,-76,-76,100,100,-76,-72,100,100,100,100,100,-74,-64,100,100,-60,100,100,100,100,-80,100,100,-82,-73
49,2022-07-23-16:12:02,-84,-100,100,100,100,-80,100,100,100,100,100,-82,-77,100,100,-61,100,100,100,100,-89,100,100,-88,-76
50,2022-07-23-16:12:07,-83,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100
51,2022-07-23-16:12:12,-84,-76,100,100,-76,-80,100,100,100,100,100,-75,-64,100,100,-60,100,100,100,100,-80,100,100,-87,-73
52,2022-07-23-16:12:17,-74,-76,100,100,-85,-71,100,100,100,100,100,-72,-65,100,100,-61,100,100,100,100,-81,100,100,-82,-64
53,2022-07-23-16:12:22,-76,-76,100,100,-77,-71,100,100,100,100,100,-75,-64,100,100,-61,100,100,100,100,-80,100,100,-82,-73
54,2022-07-23-16:12:27,-76,-75,100,100,-76,-72,100,100,100,100,100,-75,-64,100,100,-61,100,100,100,100,100,100,100,-82,-72
55,2022-07-23-16:12:32,-74,-77,100,100,-78,-71,100,100,100,100,100,-72,-65,100,100,-69,100,100,100,100,-80,100,100,-82,-65
56,2022-07-23-16:12:37,-83,-76,100,100,-76,-80,100,100,100,100,100,-82,-76,100,100,-60,100,100,100,100,-80,100,100,-87,-76
57,2022-07-23-16:12:42,-73,-76,100,100,-78,-71,100,100,100,100,100,-72,-66,100,100,-69,100,100,100,100,-91,100,100,-82,-64
58,2022-07-23-16:12:47,-75,-76,100,100,100,-71,100,100,100,100,100,-72,-65,100,100,-69,100,100,100,100,100,100,100,-82,-64
59,2022-07-23-16:12:52,-83,100,100,100,-86,-80,100,100,100,100,100,-82,-76,100,100,-61,100,100,100,100,-90,100,100,-87,-76
