index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-15:17:53,100,100,100,-70,-84,100,-86,-96,100,-56,-78,-83,100,100,-98,-87,100,-85,-84,-83,-83,100,-87,-70,100,100
1,2022-07-17-15:17:58,100,100,100,-72,-90,100,-86,100,100,-60,-89,-88,100,100,100,-85,100,-85,-95,-83,-93,100,-87,-63,100,100
2,2022-07-17-15:18:03,100,100,100,-75,-89,100,-85,-94,100,-58,-77,-81,100,100,100,-87,100,-80,-83,-81,100,100,-82,-72,100,100
3,2022-07-17-15:18:08,100,100,100,-67,-87,100,-92,-92,100,-56,-82,-96,100,100,-96,-90,100,-82,-81,-82,-83,100,-87,-68,100,100
4,2022-07-17-15:18:13,100,100,100,-73,-91,100,-91,100,100,-63,-84,-94,100,100,-93,-96,100,-90,-98,-83,-86,100,-93,-80,100,100
5,2022-07-17-15:18:18,100,100,100,-82,-92,100,-89,-92,100,-54,-92,-94,100,100,-96,-89,100,-90,-80,-87,-83,100,-87,-66,100,100
6,2022-07-17-15:18:23,100,100,100,100,100,100,-85,100,100,-71,100,100,100,100,100,-90,100,100,-95,-88,-85,100,100,-84,100,100
7,2022-07-17-15:18:28,100,100,100,-75,100,100,-86,-92,100,-63,-80,100,100,100,-93,-85,100,-89,-80,-86,-87,100,-82,-66,100,100
8,2022-07-17-15:18:33,100,100,100,-75,-91,100,-88,-90,100,-67,-78,100,100,100,100,-86,100,-88,-86,-82,-82,100,-87,-68,100,100
9,2022-07-17-15:18:38,100,100,100,-87,100,100,-88,100,100,-66,-94,100,100,100,100,-96,100,-89,-95,-85,-87,100,100,-78,100,100
10,2022-07-17-15:18:43,100,100,100,-72,100,100,100,-91,100,100,-82,100,100,100,100,100,100,-92,-83,100,-83,100,-86,-67,100,100
11,2022-07-17-15:18:48,100,100,100,-93,-88,100,-90,-90,100,-66,-94,100,100,100,100,-87,100,-88,-83,-84,-88,100,-94,-79,100,100
12,2022-07-17-15:18:53,100,100,100,-85,100,100,-85,-92,100,-60,-96,-94,100,100,100,-84,100,-85,-82,-83,-81,100,-82,-68,100,100
13,2022-07-17-15:18:58,100,100,100,-74,100,100,-94,100,100,-60,-79,100,100,100,100,-88,100,-94,-87,-85,-78,100,100,-66,100,100
14,2022-07-17-15:19:03,100,100,100,-75,-87,100,-85,100,100,-65,-77,100,100,100,100,100,100,-84,-89,100,-83,100,-94,100,100,100
15,2022-07-17-15:19:08,100,100,100,-80,-86,100,-86,-91,100,-60,-80,100,100,100,-93,-88,100,-84,-83,100,-82,100,-90,-70,100,100
16,2022-07-17-15:19:13,100,100,100,-80,-96,100,-85,-93,100,-68,-83,-97,100,100,-91,-86,100,-83,-86,-91,-84,100,-89,-75,100,100
