index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-22:14:02,100,100,100,-92,-91,100,-84,-96,100,-79,-81,-83,100,100,-88,-87,100,-93,-97,-69,-64,100,-82,-88,100,100
1,2022-07-17-22:14:07,100,100,100,-81,-85,100,-93,-85,100,-87,-84,-77,100,100,-87,-76,100,-78,-80,-63,-66,100,-82,-87,100,100
2,2022-07-17-22:14:12,100,100,100,-84,-85,100,-93,-92,100,-86,-93,-80,100,100,-96,-76,100,-79,-80,-64,-65,100,-82,100,100,100
3,2022-07-17-22:14:17,100,100,100,-86,-82,100,-90,-85,100,-85,-82,-81,100,100,-83,-78,100,-80,-82,-69,-60,100,-78,-85,100,100
4,2022-07-17-22:14:22,100,100,100,-84,-80,100,-85,-86,100,-82,-76,-82,100,100,-84,-82,100,-95,-92,-73,-65,100,-88,-84,100,100
5,2022-07-17-22:14:27,100,100,100,-91,-85,100,-86,-89,100,-77,-71,-82,100,100,-98,-82,100,-78,-85,-63,-62,100,-83,-74,100,100
6,2022-07-17-22:14:32,100,100,100,100,-96,100,100,100,100,-82,-75,-77,100,100,100,100,100,100,-91,-65,-76,100,100,100,100,100
7,2022-07-17-22:14:37,100,100,100,-85,100,100,-89,-89,100,-76,-72,-81,100,100,-89,-76,100,-81,-94,-66,-70,100,-84,-76,100,100
8,2022-07-17-22:14:42,100,100,100,-81,-80,100,-89,-86,100,-73,-74,-84,100,100,-84,-77,100,-92,-82,-78,-63,100,-81,-76,100,100
9,2022-07-17-22:14:47,100,100,100,-85,-80,100,-85,-86,100,-82,-76,-81,100,100,-90,-81,100,-92,-93,-65,-83,100,-87,-86,100,100
10,2022-07-17-22:14:52,100,100,100,-85,100,100,-86,100,100,100,100,-80,100,100,-89,-81,100,-93,-94,-65,-84,100,100,-86,100,100
11,2022-07-17-22:14:57,100,100,100,-85,-80,100,100,-86,100,-82,-75,-81,100,100,-85,-81,100,100,100,-65,-83,100,-81,-75,100,100
