index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
25,2022-07-19-16:50:59,100,-96,-66,-81,-78,100,-76,-77,-67,-86,100,-82,100,100,-80,-90,100,-70,-65,-92,-91,100,100,100,100,100
26,2022-07-19-16:51:04,100,-92,-70,-81,-78,100,-77,-77,-68,-88,-93,-82,100,100,-79,-89,100,-74,-66,100,-93,100,100,100,-96,100
27,2022-07-19-16:51:09,100,100,-66,100,-84,100,-84,-80,-83,-84,100,-82,100,100,-78,-91,100,-70,-65,-92,-92,100,100,-97,100,100
28,2022-07-19-16:51:14,100,-86,-70,-81,-78,100,-77,-77,-68,-88,-94,-81,100,100,-79,-91,100,-74,-66,100,-93,100,100,-88,-94,100
29,2022-07-19-16:51:19,100,-82,-66,-92,-82,100,-88,-76,-72,-86,-94,-82,100,100,-76,-89,100,-70,-64,100,-96,100,100,-93,100,100
30,2022-07-19-16:51:24,100,-95,-66,100,-85,100,-83,-81,-83,-89,100,-84,100,100,-79,-90,100,-70,-65,-91,-96,100,-89,100,100,100
31,2022-07-19-16:51:29,100,-82,-64,-90,-83,100,-86,-76,-72,-82,-92,-85,100,100,-76,-84,100,-69,-59,100,100,100,100,100,100,100
32,2022-07-19-16:51:34,100,-81,-66,-91,-82,100,-84,-81,-83,-86,-93,-84,100,100,-78,-96,100,-70,-65,-93,-93,100,100,100,100,100
33,2022-07-19-16:51:39,100,-85,-64,-82,-78,100,-76,-77,-67,-88,-93,-82,100,100,-79,-90,100,-74,-64,100,-92,100,100,-87,-93,100
34,2022-07-19-16:51:44,100,-82,-64,-90,-82,100,-86,-76,-72,-82,-92,-82,100,100,-76,-83,100,-69,-60,100,-94,100,100,-87,100,100
35,2022-07-19-16:51:49,100,-92,-70,-81,-78,100,-76,-77,-68,-87,-93,-82,100,100,-79,-90,100,-74,-66,100,100,100,100,100,-95,100
36,2022-07-19-16:51:54,100,-82,-64,-90,-83,100,-85,-75,-72,-83,100,-82,100,100,-76,-84,100,-69,-60,100,-92,100,100,-88,100,100
37,2022-07-19-16:51:59,100,-81,-66,-97,-84,100,-84,-81,-83,-89,-93,-86,100,100,-78,-85,100,-71,-64,-91,-94,100,-94,-96,100,100
38,2022-07-19-16:52:04,100,-91,-69,-83,-79,100,-76,-77,-67,-87,-96,-83,100,100,-78,-92,100,-74,-66,100,-92,100,100,-90,-96,100
39,2022-07-19-16:52:09,100,-95,-66,100,-85,100,-84,-81,-83,-84,100,-82,100,100,-79,-90,100,-70,-65,100,-91,100,100,100,100,100
40,2022-07-19-16:52:14,100,100,-70,-81,-78,100,-76,-76,-67,-88,-94,-82,100,100,-80,-90,100,-74,-66,100,-93,100,100,-87,100,100
41,2022-07-19-16:52:19,100,-82,-65,-90,-83,100,-85,-76,-72,-83,-93,-82,100,100,-77,-83,100,-69,-60,100,-94,100,100,-88,100,100
42,2022-07-19-16:52:24,100,-96,-66,-95,-84,100,-84,-80,-83,-84,-99,-82,100,100,-79,-91,100,-70,-65,-91,-91,100,100,-87,100,100
43,2022-07-19-16:52:29,100,-82,-64,100,100,100,-85,-75,-72,-83,-93,-82,100,100,-76,-83,100,-69,-60,100,100,100,100,100,100,100
44,2022-07-19-16:52:34,100,-97,-66,-96,-85,100,-84,-81,-83,-84,-92,-82,100,100,-78,-90,100,-70,-64,-91,-91,100,100,-89,100,100
45,2022-07-19-16:52:39,100,-92,-70,-82,-78,100,-77,-77,-68,-88,-94,-82,100,100,-79,-90,100,-74,-65,100,-93,100,100,-88,100,100
46,2022-07-19-16:52:44,100,-81,-64,-90,-82,100,-86,-75,-72,-83,-92,-82,100,100,-76,-82,100,-69,-60,100,-94,100,100,-88,100,100
47,2022-07-19-16:52:49,100,100,-64,100,-82,100,-76,-77,-68,100,100,100,100,100,-79,-83,100,-69,100,100,100,100,100,-87,-97,100
48,2022-07-19-16:52:54,100,-82,-64,-81,-82,100,-85,-76,-72,-83,-93,-82,100,100,-76,-83,100,-69,-59,100,-93,100,100,-87,100,100
49,2022-07-19-16:52:59,100,-81,-66,-95,-84,100,-84,-80,-83,-84,-92,-82,100,100,-78,-90,100,-70,-65,-91,-91,100,100,-96,100,100
50,2022-07-19-16:53:04,100,-90,-70,-81,-79,100,-76,-77,-68,-88,-92,-82,100,100,-80,-89,100,-74,-66,-91,-93,100,-96,-88,100,100
51,2022-07-19-16:53:09,100,100,-70,100,100,100,-76,-76,-67,100,-94,-82,100,100,-79,100,100,-74,-66,100,100,100,100,-88,100,100
52,2022-07-19-16:53:14,100,-96,-66,100,-84,100,-84,-81,-84,-84,100,-82,100,100,-79,-91,100,-70,-64,-92,-91,100,100,100,100,100
53,2022-07-19-16:53:19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
54,2022-07-19-16:53:24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
55,2022-07-19-16:53:29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
56,2022-07-19-16:53:34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
57,2022-07-19-16:53:39,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
58,2022-07-19-16:53:44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
59,2022-07-19-16:53:49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
