index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-20:22:20,100,100,-99,-90,-80,100,-84,-95,-97,-89,-89,-58,100,100,-89,-71,100,-88,-85,-82,-89,100,-78,-86,100,100
1,2022-07-19-20:22:25,100,100,100,-83,-83,100,-87,100,100,-92,-91,-62,100,100,100,-77,100,-86,-93,-69,-85,100,-88,-91,100,100
2,2022-07-19-20:22:30,100,100,100,-80,-91,100,-90,100,100,-86,-85,-48,100,100,-93,-83,100,-81,-89,-62,-82,100,-70,-92,100,100
3,2022-07-19-20:22:35,100,100,100,-80,100,100,100,100,100,-85,-88,-46,100,100,100,-87,100,100,100,100,-82,100,-76,100,100,100
4,2022-07-19-20:22:40,100,100,100,-82,-87,100,-88,100,100,-94,-85,-48,100,100,100,-82,100,-82,-85,-69,-85,100,-72,100,100,100
5,2022-07-19-20:22:45,100,100,100,-88,100,100,-85,100,100,-88,-85,-51,100,100,-97,-76,100,-83,-83,-68,-88,100,-72,-90,100,100
6,2022-07-19-20:22:50,100,100,100,-84,-87,100,-96,100,100,-87,-92,-67,100,100,-94,-77,100,-94,-97,-70,-86,100,-89,-92,100,100
7,2022-07-19-20:22:55,100,100,100,100,100,100,100,100,100,100,100,-65,100,100,100,-77,100,-91,-92,-70,-87,100,-87,-94,100,100
8,2022-07-19-20:23:00,100,100,100,-85,-86,100,-86,100,100,-88,-93,-65,100,100,-95,-78,100,-83,-85,-71,-87,100,-81,100,100,100
9,2022-07-19-20:23:05,100,100,100,-88,-87,100,-87,100,100,-85,-86,-52,100,100,-97,-81,100,-80,-84,-72,-86,100,-71,100,100,100
10,2022-07-19-20:23:10,100,100,100,-81,100,100,-87,100,100,-88,-85,-51,100,100,100,-79,100,-82,-87,-62,-81,100,-82,-88,100,100
11,2022-07-19-20:23:15,100,100,100,-81,100,100,-86,100,100,-88,100,-51,100,100,100,100,100,-82,-86,-67,-80,100,100,100,100,100
12,2022-07-19-20:23:20,100,100,100,-80,-92,100,-87,100,100,-84,-85,-49,100,100,-84,-82,100,-83,-83,-62,-91,100,-72,-91,100,100
13,2022-07-19-20:23:25,100,100,100,-81,-88,100,-87,100,100,-88,-95,-66,100,100,-95,-78,100,-95,-92,-64,-86,100,-85,-91,100,100
14,2022-07-19-20:23:30,100,100,100,-79,-89,100,-97,100,100,-84,-84,-48,100,100,-96,-81,100,-82,-84,-62,-89,100,-72,-92,100,100
15,2022-07-19-20:23:35,100,100,100,-80,100,100,-87,100,100,-84,-85,-48,100,100,100,-81,100,-82,-84,-62,-91,100,-72,-89,100,100
16,2022-07-19-20:23:40,100,100,100,-80,-89,100,100,100,100,100,-95,-66,100,100,-94,-78,100,-95,-92,-64,-86,100,-86,-91,100,100
17,2022-07-19-20:23:45,100,100,100,-81,100,100,-87,100,100,-84,100,-51,100,100,-96,-78,100,-82,-84,-62,-80,100,-80,-89,100,100
18,2022-07-19-20:23:50,100,100,100,-80,-89,100,-86,100,100,-96,100,-66,100,100,-94,-78,100,-95,-86,-66,-80,100,-80,-90,100,100
19,2022-07-19-20:23:55,100,100,100,-80,-88,100,-98,100,100,-96,-94,-66,100,100,-96,100,100,100,-93,-64,-87,100,-86,100,100,100
20,2022-07-19-20:24:00,100,100,100,-80,100,100,-87,100,100,-87,100,-52,100,100,100,-78,100,-82,-86,-65,-80,100,-80,-90,100,100
21,2022-07-19-20:24:05,100,100,100,-80,-88,100,100,100,100,-98,-94,-66,100,100,-95,-81,100,-96,-92,-64,-86,100,-86,100,100,100
22,2022-07-19-20:24:10,100,100,100,-81,-92,100,-86,100,100,-88,-84,-51,100,100,-97,-81,100,-82,-84,-62,-80,100,-80,-90,100,100
